rg,rn,ta,vpd,swc,ts,rh,pm2_5,pm2_5_raw,pm2_5_pred
1.24057,-52.9777,2.459,542.955,0.170216,2.8,20.2775,15.2282,,
1.24744,-58.7586,2.333,531.109,0.169576,2.8,20.7127,17.1789,,
1.23801,-64.5619,2.131,522.652,0.17054,2.8,20.7765,19.1296,,
1.24129,-64.2543,1.931,514.869,0.170219,2.8,20.8835,19.14745,,
1.24172,-64.33,1.658,503.038,0.170125,2.827,21.1402,19.1653,,
1.2545,-63.439,1.871,513.122,0.169996,2.9,20.8926,20.218,,
1.25046,-61.6107,1.588,492.402,0.170107,2.9,22.1388,21.2707,,
1.24355,-62.0628,1.635,496.082,0.170178,2.9,22.2194,21.2561,,
1.24944,-62.2315,1.819,496.828,0.169994,2.9,22.8169,21.2415,,
1.23944,-61.08,1.382,473.116,0.169741,2.9,24.1056,20.08915,,
1.23791,-61.7493,1.283,471.185,0.17032,2.9,24.1883,18.9368,,
1.23805,-61.5406,1.067,463.542,0.17049,2.9,24.3036,18.93775,,
1.24679,-61.8985,1.146,465.418,0.17018,2.9,24.2068,18.9387,,
1.24962,-60.0888,0.924,455.36,0.170358,2.9,25.068,19.0152,,
1.246,-58.9158,0.851,451.325,0.170183,2.9,25.1231,19.0917,,
1.24246,-59.6656,0.88,452.497,0.170097,2.9,24.6501,19.0942,,
1.2587,-59.4236,0.576,442.034,0.170465,2.9,25.0603,19.0967,,
1.24513,-59.8534,0.22,435.123,0.169902,2.9,25.0825,19.24565,,
1.25108,-60.8233,0.743,458.334,0.170186,2.9,23.3083,19.3946,,
1.24543,-61.0942,1.265,483.139,0.170068,2.9,21.7942,19.37505,,
1.24631,-61.4077,1.098,476.553,0.170128,2.9,22.0655,19.3555,,
1.25481,-61.2311,1.027,475.002,0.170092,2.9,22.5402,18.202,,
1.22819,-74.6825,5.023,661.313,0.170261,2.9,18.3454,17.0485,,
1.25445,-76.0397,5.45,685.246,0.169896,2.9,17.7978,17.0595,,
1.23145,-77.4607,5.665,697.981,0.169788,2.9,17.6261,17.0705,,
1.1674,-78.8566,5.852,706.734,0.169996,2.9,17.9554,17.720599999999997,,
7.15713,-75.8812,5.401,676.519,0.170014,2.9,18.6668,18.3707,,
26.6725,-59.2286,5.361,675.562,0.170269,2.9,19.0188,18.44005,,
45.2405,-45.5306,6.136,718.925,0.170017,2.9,18.808,18.5094,,
154.917,87.6896,6.759,774.649,0.169849,2.807,18.2959,22.60235,,
240.816,166.669,7.609,833.182,0.169803,2.8,17.7801,26.6953,,
304.307,223.367,8.368,885.788,0.169766,2.8,17.2923,26.69405,,
353.931,270.714,9.056,933.78,0.169948,2.8,16.8672,26.6928,,
401.712,312.733,9.666,985.841,0.170321,2.8,16.3937,26.6186,,
429.524,336.839,10.126,1017.75,0.170218,2.8,16.1774,26.5444,,
441.69,335.557,10.626,1065.23,0.169875,2.86,15.6214,26.5209,,
435.61,319.03,10.57,1065.85,0.169601,2.9,15.661,26.4974,,
440.213,311.674,11.056,1095.37,0.169701,2.9,15.5216,25.1104,,
408.995,274.871,11.219,1083.16,0.16979,2.9,15.7619,23.7234,,
352.937,218.328,11.564,1118.9,0.169889,2.9,15.4937,23.7832,,
296.178,161.123,11.896,1105.58,0.169995,2.9,15.698,23.843,,
240.751,110.263,11.805,1095.72,0.16979,2.9,15.8904,27.37065,,
163.292,41.272,11.784,1086.69,0.170036,2.993,16.1874,30.8983,,
82.8774,-27.3844,11.668,1080.15,0.16946,3.0,16.2961,30.9362,,
28.3158,-56.9705,11.332,1039.32,0.169978,3.027,16.8411,30.9741,,
2.78268,-65.1469,10.659,973.757,0.169861,3.1,17.7221,33.210300000000004,,
1.40957,-53.0275,10.124,933.939,0.170062,3.1,18.5596,35.4465,,
1.44199,-47.859,9.869,913.497,0.169941,3.16,19.1604,35.42955,,
1.41023,-47.7269,9.724,901.376,0.170176,3.2,19.2828,35.4126,,
1.39736,-60.7054,9.625,894.646,0.170132,3.26,19.2474,34.412499999999994,,
1.40891,-67.1536,8.648,812.725,0.169887,3.3,21.0598,33.4124,,
1.41078,-64.6377,8.312,789.142,0.169772,3.3,22.0622,33.33865,,
1.41662,-64.4167,7.863,746.632,0.170277,3.36,23.3054,33.2649,,
1.4058,-66.6506,6.694,672.089,0.170088,3.4,25.2207,28.9131,,
1.41955,-67.8235,6.359,656.919,0.17022,3.4,25.1561,24.5613,,
1.41772,-70.4435,5.591,623.119,0.169953,3.427,25.5318,24.52285,,
1.41637,-71.0035,5.672,627.948,0.170106,3.5,24.9218,24.4844,,
1.41404,-68.4702,4.601,568.853,0.169565,3.5,26.7104,22.21665,,
1.41101,-68.9536,4.324,564.512,0.169845,3.5,25.9711,19.9489,,
1.4108,-67.4115,4.349,573.52,0.169891,3.5,24.9507,19.91265,,
1.41149,-36.9717,3.584,551.552,0.170014,3.56,25.9312,19.8764,,
1.40211,-26.9044,2.045,491.621,0.170445,3.6,28.881,17.7373,,
1.41054,-27.6822,3.028,546.447,0.170437,3.6,25.2583,15.5982,,
1.40192,-39.1319,3.421,542.091,0.170631,3.6,26.2719,15.5621,,
1.41584,-61.6652,2.8,517.207,0.170065,3.6,25.0807,15.526,,
1.42136,-62.9354,1.788,466.491,0.170398,3.6,27.553,13.3958,,
1.41464,-66.1004,1.685,456.293,0.17003,3.6,28.2807,11.2656,,
1.41517,-65.904,1.578,450.049,0.17044,3.6,28.5101,11.25165,,
1.42479,-57.6183,1.594,458.126,0.170057,3.6,27.572,11.2377,,
1.4257,-55.2863,0.788,431.838,0.170287,3.6,28.2356,10.4152,,
1.41189,-63.775,0.996,433.984,0.170326,3.6,28.4934,9.5927,,
1.41656,-53.9861,0.765,425.014,0.170328,3.6,29.3742,9.6021,,
1.42706,-49.6777,1.262,446.992,0.170495,3.6,28.1786,9.6115,,
1.43312,-47.4329,1.468,470.783,0.169892,3.6,25.3678,10.16685,,
7.0098,-61.2888,0.927,451.3,0.169965,3.6,25.3482,10.7222,,
26.0953,-49.899,0.642,438.377,0.170596,3.6,25.8833,10.6954,,
43.2111,-36.6701,1.039,450.106,0.170503,3.6,26.5873,10.6686,,
159.081,104.527,2.203,519.02,0.169867,3.6,24.6266,9.0871,,
248.438,180.494,3.53,600.695,0.169642,3.6,21.6794,7.5056,,
310.369,233.345,4.256,648.837,0.169886,3.6,19.4688,7.486800000000001,,
355.355,276.83,4.756,698.341,0.169991,3.6,17.3883,7.468,,
398.571,314.072,5.177,745.648,0.170125,3.54,15.2462,6.36095,,
422.621,341.056,5.099,731.148,0.170257,3.5,16.1987,5.2539,,
447.466,351.482,5.565,772.508,0.169644,3.5,14.7929,5.26145,,
457.537,343.897,6.161,828.016,0.169708,3.5,14.0887,5.269,,
437.954,313.353,6.42,838.351,0.169876,3.5,13.4374,5.7137,,
415.095,279.634,6.667,834.015,0.170026,3.5,12.6403,6.1584,,
361.818,228.805,6.921,844.042,0.169866,3.5,12.8779,6.143000000000001,,
300.973,170.482,7.196,830.697,0.169772,3.5,12.9486,6.1276,,
235.931,107.476,6.923,813.243,0.170357,3.5,12.9077,5.219250000000001,,
161.444,39.3549,6.906,808.393,0.169715,3.5,13.3439,4.3109,,
84.5466,-26.4533,6.879,813.772,0.170257,3.527,13.1127,4.30735,,
23.3402,-71.5878,6.365,758.532,0.16964,3.6,13.9742,4.3038,,
3.00936,-76.8672,5.09,679.843,0.170158,3.6,15.088,4.0955,,
1.42579,-72.7417,3.987,605.157,0.170167,3.6,18.8271,3.8872,,
1.41631,-72.721,3.943,584.835,0.170048,3.6,21.1455,3.92155,,
1.43044,-72.4021,4.635,620.343,0.169954,3.6,19.6955,3.9559,,
1.41375,-72.8638,4.735,618.421,0.1705,3.693,20.3101,5.9801,,
1.43508,-72.6858,4.432,601.838,0.169719,3.7,20.873,8.0043,,
1.42598,-73.1418,4.165,583.941,0.170069,3.7,21.7055,8.010850000000001,,
1.41921,-74.8389,3.873,564.676,0.170334,3.7,23.2554,8.0174,,
1.41932,-74.5566,3.734,541.319,0.170485,3.7,25.7933,8.40445,,
1.4335,-75.0333,3.497,526.878,0.170117,3.7,26.5919,8.7915,,
1.42027,-74.2592,3.127,506.01,0.170119,3.7,27.7694,8.810949999999998,,
1.43286,-73.4653,3.076,496.46,0.170205,3.7,28.7899,8.8304,,
1.42739,-73.3687,2.903,486.221,0.170469,3.7,29.5675,9.97735,,
1.43044,-71.2345,2.423,454.951,0.170171,3.7,31.8454,11.1243,,
1.43685,-71.355,2.397,451.619,0.170688,3.7,32.1314,11.0965,,
1.42886,-70.8983,2.197,444.648,0.170788,3.7,32.132,11.0687,,
1.43117,-65.8146,1.056,395.131,0.170189,3.7,34.5962,9.42785,,
1.42094,-64.2605,-0.198,350.408,0.169712,3.7,37.1972,7.787,,
1.42851,-63.6385,-0.878,324.927,0.17008,3.7,38.7211,7.78255,,
1.42917,-63.4233,-0.389,346.802,0.170145,3.7,37.1688,7.7781,,
1.42709,-63.1709,-0.223,347.58,0.170375,3.7,37.1213,7.5138,,
1.42803,-62.4703,-1.387,305.418,0.17027,3.7,40.2694,7.2495,,
1.42803,-62.5507,-1.906,290.98,0.169931,3.7,41.2024,7.2761,,
1.42538,-62.1742,-2.027,285.724,0.170496,3.7,41.4968,7.3027,,
1.42769,-62.2609,-2.177,283.057,0.170553,3.7,41.4823,8.873000000000001,,
1.43993,-61.9613,-2.381,278.381,0.170216,3.7,41.6867,10.4433,,
1.43668,-61.2392,-2.434,276.544,0.170291,3.7,41.6283,10.48675,,
1.4322,-60.8752,-2.789,265.697,0.170286,3.7,42.5601,10.5302,,
1.43191,-60.1109,-2.783,265.403,0.170262,3.7,42.5145,13.09355,,
6.8459,-56.8023,-3.163,255.599,0.170459,3.64,43.3469,15.6569,,
26.6308,-38.8608,-3.173,255.269,0.169851,3.6,43.4482,15.68575,,
51.2361,-18.6477,-2.901,267.128,0.170264,3.6,42.462,15.7146,,
118.988,77.8808,-2.078,305.113,0.169955,3.6,39.5722,17.415750000000003,,
185.516,141.645,-1.128,345.05,0.169763,3.6,36.7504,19.1169,,
240.783,193.036,-0.557,372.181,0.169918,3.6,35.0221,19.11195,,
286.366,237.996,0.052,407.187,0.170078,3.6,33.3448,19.107,,
318.348,268.836,0.668,433.758,0.170011,3.54,32.1694,18.81405,,
334.118,287.887,1.131,450.138,0.170126,3.5,31.5751,18.5211,,
358.024,303.531,1.509,486.023,0.169721,3.5,30.3504,18.5709,,
368.086,300.153,1.796,481.622,0.170308,3.5,30.9948,18.6207,,
358.302,276.895,2.188,492.134,0.170334,3.5,30.9901,21.55935,,
332.737,245.132,2.544,493.817,0.17018,3.5,30.5986,24.498,,
285.452,199.838,2.846,512.29,0.169776,3.5,29.5418,24.53085,,
230.524,146.178,3.069,517.046,0.169749,3.5,28.9725,24.5637,,
164.299,83.5187,3.337,525.297,0.170157,3.5,28.7186,26.5011,,
105.374,25.1752,3.755,543.429,0.169758,3.5,27.9235,28.4385,,
53.378,-26.7549,4.141,547.732,0.169884,3.5,27.7795,28.45675,,
18.4895,-56.9154,2.823,482.337,0.169952,3.5,30.5865,28.475,,
2.95177,-67.1046,2.056,441.991,0.16982,3.5,32.4256,29.55135,,
1.4371,-65.1243,1.23,404.601,0.169788,3.5,34.3572,30.6277,,
1.42295,-64.3533,1.015,394.382,0.170482,3.5,34.9525,30.6269,,
1.42946,-63.3568,0.508,373.798,0.170698,3.5,36.2514,30.6261,,
1.42017,-63.889,0.42,369.847,0.16999,3.5,36.4987,30.5781,,
1.43187,-63.2699,0.52,373.449,0.170454,3.593,36.1661,30.5301,,
1.42518,-62.9515,0.338,366.75,0.169956,3.6,36.5161,30.57015,,
1.43863,-63.4468,0.308,374.776,0.170441,3.6,35.1711,30.6102,,
1.43329,-62.9917,0.181,371.826,0.170099,3.6,34.987,32.97185,,
1.43442,-63.1102,0.387,382.566,0.170081,3.6,34.0535,35.3335,,
1.4422,-59.6397,-0.144,361.801,0.170066,3.6,35.583,35.3461,,
1.43235,-58.2984,0.282,371.809,0.170797,3.6,35.393,35.3587,,
1.43968,-57.3717,-0.314,349.975,0.170573,3.6,37.0641,36.101,,
1.42504,-61.2747,-0.303,349.074,0.17024,3.6,37.0513,36.8433,,
1.4243,-60.2089,-0.113,357.296,0.170485,3.6,36.3049,36.8382,,
1.43392,-59.7869,-0.076,357.399,0.169864,3.6,36.4092,36.8331,,
1.43649,-55.174,-0.834,328.3,0.169956,3.6,38.8363,36.53195,,
1.44396,-46.3555,-1.803,304.231,0.170174,3.6,40.2087,36.2308,,
1.43569,-50.2052,-1.154,316.414,0.170197,3.54,39.7935,36.22435,,
1.44295,-58.6915,-1.288,307.939,0.170358,3.5,40.5169,36.2179,,
1.43549,-55.0777,-1.091,322.772,0.169839,3.5,38.6902,35.837599999999995,,
1.44031,-50.1995,-1.075,327.781,0.17031,3.5,37.9531,35.4573,,
1.44001,-52.5684,-1.136,327.872,0.170729,3.5,37.6409,35.44895,,
1.44105,-57.7049,-1.751,301.627,0.170118,3.5,39.7732,35.4406,,
1.44742,-53.8369,-1.806,303.163,0.169988,3.5,39.3425,34.9485,,
1.45005,-53.2438,-1.641,307.133,0.170407,3.5,39.1229,34.4564,,
1.45327,-48.0315,-1.526,313.418,0.170104,3.5,38.6996,34.4623,,
1.44856,-45.3425,-1.519,317.209,0.170068,3.403,38.0885,34.4682,,
1.43801,-40.5173,-1.761,311.026,0.170572,3.4,38.8059,34.817,,
5.50984,-38.245,-1.594,311.217,0.170563,3.4,39.1003,35.1658,,
22.1109,-21.708,-1.892,304.0,0.170309,3.4,40.0803,35.18695,,
39.6173,8.94143,-1.555,322.009,0.170092,3.4,38.935,35.2081,,
54.6728,28.763,-2.112,319.396,0.170282,3.4,38.8931,36.4564,,
142.317,118.649,-1.396,346.394,0.169742,3.4,36.9723,37.7047,,
197.89,167.268,-0.52,381.627,0.169664,3.373,35.3233,37.7327,,
266.828,242.299,0.066,412.577,0.169458,3.3,34.1041,37.7607,,
296.44,267.741,0.836,449.121,0.169389,3.3,31.7529,39.07695,,
281.347,251.015,1.146,451.398,0.169872,3.3,31.4644,40.3932,,
276.832,247.071,1.424,466.169,0.169756,3.3,30.6937,40.3907,,
267.533,232.139,1.457,474.404,0.169812,3.3,29.7383,40.3882,,
197.921,147.79,1.634,478.242,0.169943,3.3,28.661,40.24035,,
89.4321,59.4844,1.668,475.496,0.170007,3.3,28.5543,40.0925,,
45.0076,32.0998,1.527,468.243,0.170085,3.3,29.1901,40.0771,,
40.2496,28.9695,1.393,461.585,0.170123,3.3,29.6897,40.0617,,
26.0674,14.3059,1.328,455.059,0.170297,3.3,30.3131,39.3385,,
26.9672,13.3415,1.294,455.287,0.170566,3.3,30.6525,38.6153,,
14.2707,0.985304,1.311,464.491,0.169802,3.3,30.4131,38.59405,,
5.1985,-5.74473,1.2,454.896,0.170172,3.3,31.2814,38.5728,,
1.57022,-8.89573,1.113,472.561,0.170536,3.3,30.3905,37.57305,,
1.42291,-8.57575,1.023,455.974,0.17015,3.3,31.3486,36.5733,,
1.43309,-8.43011,1.037,443.703,0.170021,3.393,31.9469,36.591350000000006,,
1.42048,-19.7381,0.973,429.554,0.170491,3.4,32.9531,36.6094,,
1.42482,-43.6784,0.162,377.241,0.16955,3.4,35.4498,37.4578,,
1.43204,-36.8257,0.037,376.751,0.170322,3.4,34.9588,38.3062,,
1.43107,-40.3563,-0.19,366.535,0.170059,3.4,35.4209,38.32175,,
1.43423,-13.3098,0.361,398.139,0.169977,3.4,33.6312,38.3373,,
1.43193,-8.31461,0.133,407.661,0.170132,3.4,33.6814,39.06755,,
1.42988,-8.18931,0.563,419.182,0.169922,3.4,33.17,39.7978,,
1.43231,-7.44649,0.636,423.944,0.170081,3.4,33.0914,39.79815,,
1.41844,-5.66743,0.264,409.06,0.169809,3.4,35.3287,39.7985,,
1.42602,-3.63452,-0.156,382.757,0.17026,3.4,37.3346,39.8142,,
1.43171,-3.96803,-0.231,387.226,0.170249,3.4,37.2877,39.8299,,
1.43601,-4.60449,0.547,404.146,0.169935,3.4,35.6198,39.89815,,
1.4296,-5.40677,-0.069,385.08,0.170182,3.4,36.8845,39.9664,,
1.43275,-7.52981,-0.051,384.206,0.170055,3.4,36.9814,43.17515,,
1.42031,-7.73506,-0.005,399.505,0.170026,3.4,36.2577,46.3839,,
1.44287,-6.86596,0.255,391.116,0.170177,3.427,36.7477,46.4166,,
1.43657,-5.80843,0.102,388.56,0.169905,3.5,37.2467,46.4493,,
1.42568,-6.07248,0.008,375.352,0.170454,3.5,38.6848,47.9871,,
1.4361,-13.4214,-0.351,354.39,0.170302,3.5,40.0155,49.5249,,
1.448,-23.0777,0.638,383.703,0.170126,3.5,37.4572,49.54865,,
1.43711,-8.7256,0.546,379.464,0.170073,3.5,38.9587,49.5724,,
1.46061,-4.8495,0.373,371.332,0.170213,3.5,40.2016,50.68805,,
1.43522,-4.87141,0.142,358.39,0.170216,3.5,41.5721,51.8037,,
1.45142,-5.32428,1.103,377.679,0.170133,3.5,41.7824,51.8564,,
1.43492,-5.84752,1.248,371.292,0.170118,3.5,42.9719,51.9091,,
1.43158,-5.67046,0.734,387.344,0.170233,3.5,40.3248,54.3859,,
1.46786,-5.74991,0.864,379.163,0.170294,3.5,41.7795,56.8627,,
3.05664,-4.12194,0.64,382.41,0.170014,3.5,40.991,56.84815,,
4.41494,-2.7278,0.529,380.113,0.17036,3.5,41.2701,56.8336,,
8.78478,0.473399,0.907,387.468,0.170955,3.5,41.3348,56.1501,,
14.5813,5.39911,1.215,383.139,0.169941,3.5,42.3799,55.4666,,
17.1412,7.22176,1.416,389.505,0.169945,3.5,42.6756,55.5164,,
21.8139,9.04351,2.092,404.809,0.170453,3.5,42.3676,55.5662,,
21.5287,8.08511,2.132,417.79,0.169679,3.5,41.616,57.9069,,
27.8856,13.9458,2.15,422.264,0.170552,3.5,41.5901,60.2476,,
33.7377,19.8286,2.32,434.026,0.170333,3.5,41.3073,60.23445,,
38.5086,24.6182,2.407,413.262,0.170253,3.5,42.948,60.2213,,
30.6324,17.3783,2.162,410.655,0.169994,3.5,42.6347,59.60225,,
24.4182,11.0377,1.851,408.517,0.170018,3.5,42.5397,58.9832,,
17.5353,5.43501,2.091,379.391,0.170061,3.5,45.666,58.97835,,
17.5034,5.98473,2.395,301.061,0.170094,3.5,56.7808,58.9735,,
13.5411,4.20018,1.248,291.297,0.170462,3.5,55.7546,58.74475,,
9.88506,5.23015,0.653,208.783,0.170345,3.5,67.1772,58.516,,
4.55162,2.04649,0.094,237.7,0.170047,3.5,61.993,58.5796,,
1.86246,-0.411083,0.09,184.696,0.170281,3.5,69.5723,58.6432,,
1.45654,-1.20313,0.221,192.34,0.170175,3.5,68.51,61.63345,,
1.44723,-1.55361,0.566,183.164,0.170069,3.56,70.9587,64.6237,,
1.43457,-1.2436,0.386,179.585,0.170084,3.6,70.4091,64.6331,,
1.43881,-1.60984,0.556,186.292,0.169747,3.6,69.6513,64.6425,,
1.44714,-1.38605,0.486,84.4632,0.170017,3.6,86.137,65.08494999999999,,
1.44653,-1.2035,0.47,66.4268,0.170046,3.6,89.2102,65.5274,,
1.45279,-0.928343,0.368,65.5715,0.170729,3.6,89.3243,65.59235000000001,,
1.43424,-2.00956,0.534,76.319,0.170027,3.6,87.6427,65.6573,,
1.45193,-2.61792,0.43,110.955,0.169687,3.6,81.9131,68.70945,,
1.44003,-3.0788,0.807,128.72,0.170879,3.6,80.089,71.7616,,
1.45646,-3.77414,1.727,159.901,0.170022,3.6,76.9702,71.80295000000001,,
1.45023,-2.48354,2.456,181.669,0.170242,3.6,74.5183,71.8443,,
1.44043,-4.72116,2.875,197.672,0.170088,3.6,72.5591,73.78855,,
1.44452,-5.60039,2.554,152.925,0.17029,3.6,78.3057,75.7328,,
1.44034,-6.95589,2.768,212.787,0.170234,3.6,70.5066,75.7575,,
1.44483,-6.05341,2.886,224.784,0.170171,3.6,68.8108,75.7822,,
1.45455,-24.3371,2.967,236.825,0.169639,3.6,67.0935,76.94295,,
1.44473,-58.5028,3.146,249.133,0.170211,3.6,65.3968,78.1037,,
1.41092,-58.8683,3.519,281.277,0.170123,3.6,61.8968,82.6557,,
1.19776,-58.3365,3.273,274.435,0.17023,3.6,62.1562,87.2077,,
1.11895,-55.5386,3.682,305.117,0.17019,3.6,59.2946,462.95535,,
1.09055,-51.4731,3.747,308.371,0.1707,3.6,58.9224,838.703,,
1.11108,-54.4426,3.782,307.882,0.170062,3.6,59.0938,830.8991,,
1.09581,-53.4738,3.808,308.011,0.170194,3.6,59.1466,823.0952,,
1.11025,-58.312,4.041,318.978,0.170286,3.6,58.2771,456.3111,,
1.10016,-58.7371,4.164,327.651,0.170275,3.6,57.7196,89.527,,
1.10322,-52.8979,4.829,364.492,0.170018,3.6,55.0423,89.39895,,
1.10876,-58.6806,4.856,364.987,0.170282,3.6,55.2032,89.2709,,
1.13205,-60.7685,4.984,369.19,0.170899,3.6,54.8314,83.25305,,
8.31143,-48.723,4.111,320.922,0.170645,3.6,58.5591,77.2352,,
41.8174,-5.40809,4.651,360.487,0.170114,3.6,55.5204,77.37790000000001,,
65.4985,20.6207,5.984,439.471,0.170102,3.6,50.5791,77.5206,,
111.691,74.3449,6.358,459.87,0.170707,3.66,49.8548,84.22645,,
115.883,76.1041,6.573,467.178,0.170087,3.7,49.6303,90.9323,,
140.149,113.489,6.532,468.479,0.169922,3.7,49.7926,91.01265,,
126.004,103.855,6.911,500.278,0.16992,3.7,47.9074,91.093,,
71.8193,51.3148,7.013,512.899,0.17049,3.7,46.6664,94.86975,,
77.819,55.8241,7.026,519.058,0.170615,3.7,46.2218,98.6465,,
96.97,74.4956,6.794,524.336,0.170308,3.7,44.917,98.7378,,
84.4376,62.0216,6.477,534.303,0.169695,3.7,42.5009,98.8291,,
47.341,26.987,6.057,541.86,0.169967,3.7,39.8997,103.11955,,
37.826,16.8071,5.688,539.118,0.170016,3.7,38.3139,107.41,,
37.1224,15.6133,5.488,524.497,0.169906,3.7,39.2052,107.3627,,
30.4292,9.87023,4.947,478.154,0.170435,3.7,42.5639,107.3154,,
29.7877,10.084,4.251,455.486,0.170273,3.7,42.6869,105.0922,,
17.8905,-1.13783,3.912,463.301,0.170267,3.76,40.0872,102.869,,
8.80401,-10.0563,3.31,459.158,0.170709,3.8,37.9811,102.83695,,
3.19408,-15.825,2.713,471.148,0.170149,3.8,33.4594,102.8049,,
1.20215,-17.1217,1.738,449.955,0.169978,3.8,31.7035,101.29785,,
1.24429,-17.159,0.988,425.44,0.170494,3.8,31.7646,99.7908,,
1.01024,-16.8398,0.222,407.416,0.170424,3.8,31.1562,99.7367,,
1.05219,-16.7783,-0.543,367.346,0.170129,3.893,34.3578,99.6826,,
1.05734,-16.7889,-1.329,336.354,0.170747,3.9,36.5111,97.1394,,
1.02906,-17.0357,-1.859,336.974,0.170215,3.9,34.1008,94.5962,,
1.05993,-17.0626,-2.054,340.042,0.170324,3.9,32.5033,94.52735,,
1.03012,-16.0092,-2.547,299.513,0.17048,3.9,38.1391,94.4585,,
1.05968,-16.2173,-3.25,261.406,0.169805,3.9,43.2876,91.22185,,
1.07273,-18.894,-3.659,253.32,0.170259,3.9,43.5101,87.9852,,
1.08235,-21.1184,-3.784,268.78,0.170101,3.9,39.2666,87.84800000000001,,
1.07311,-20.6386,-4.284,247.183,0.169999,3.9,41.9077,87.7108,,
1.08233,-25.1599,-4.5,258.129,0.170685,3.9,38.3626,81.2626,,
1.11176,-24.796,-4.713,264.925,0.170454,3.9,35.6867,74.8144,,
1.10911,-33.5056,-5.063,259.102,0.170099,3.9,35.2489,74.61115000000001,,
1.11444,-30.9056,-5.253,266.543,0.170254,3.84,32.6122,74.4079,,
1.12061,-29.1638,-5.425,269.802,0.170379,3.8,30.746,64.8558,,
1.10291,-34.6161,-5.646,268.775,0.170113,3.8,29.5987,55.3037,,
1.057,-32.4654,-5.948,268.715,0.170298,3.8,28.2424,55.17215,,
1.07899,-27.9901,-6.14,271.982,0.169928,3.8,26.1968,55.0406,,
1.3025,-26.4392,-6.324,272.877,0.170429,3.773,24.7678,48.85875,,
1.30943,-30.6895,-6.388,277.212,0.170376,3.7,23.1872,42.6769,,
1.29603,-31.3485,-6.648,273.602,0.170395,3.7,22.7854,42.59035,,
1.32056,-31.8796,-6.742,272.017,0.170181,3.7,22.7123,42.5038,,
1.31922,-30.3167,-6.606,286.617,0.170309,3.7,19.4462,38.43685,,
1.16192,-27.1578,-6.79,291.983,0.170656,3.64,16.8521,34.3699,,
1.10263,-28.332,-7.169,286.065,0.170368,3.6,15.9105,34.30015,,
1.00074,-26.8363,-7.483,284.744,0.170061,3.6,14.4921,34.2304,,
0.996043,-22.4699,-7.63,285.898,0.170662,3.6,13.5335,30.951,,
2.33041,-21.1652,-7.655,289.062,0.170264,3.6,12.6021,27.6716,,
11.2851,-11.8243,-7.65,286.633,0.169898,3.507,13.5623,27.58625,,
27.5474,5.06346,-7.753,272.77,0.1699,3.5,17.2938,27.5009,,
38.5562,14.9485,-7.667,276.619,0.17042,3.5,17.1687,23.4899,,
61.3973,36.7945,-7.524,278.795,0.16979,3.5,17.8906,19.4789,,
101.417,79.3214,-7.407,283.355,0.169599,3.407,17.2323,19.45325,,
121.167,96.8719,-7.26,291.824,0.170078,3.4,16.1221,19.4276,,
191.166,157.761,-6.902,306.242,0.170116,3.4,14.6616,18.22095,,
188.134,157.348,-6.667,307.007,0.169905,3.4,15.4873,17.0143,,
225.617,187.488,-6.311,320.441,0.169976,3.307,14.6333,16.96325,,
407.465,352.553,-5.447,352.261,0.169819,3.3,14.8094,16.9122,,
377.099,307.11,-5.043,360.853,0.169632,3.3,14.3253,14.51355,,
322.122,233.292,-4.86,362.372,0.169912,3.3,12.4839,12.1149,,
350.155,244.934,-4.417,377.895,0.170265,3.3,11.1652,12.07705,,
291.427,187.208,-4.409,369.983,0.169323,3.207,11.8483,12.0392,,
232.474,128.54,-4.469,366.641,0.16979,3.2,12.0338,10.259799999999998,,
153.347,55.3657,-4.387,371.292,0.169932,3.2,11.3502,8.4804,,
80.2011,-11.4371,-4.42,362.918,0.169753,3.2,13.3192,8.45735,,
29.0258,-57.7543,-4.836,353.572,0.16968,3.173,11.8682,8.4343,,
4.00699,-79.1101,-5.351,350.871,0.170296,3.1,8.39185,7.3501,,
1.11854,-77.5533,-5.752,335.399,0.17006,3.1,9.63019,6.2659,,
1.12775,-82.289,-5.964,331.006,0.170026,3.1,9.19736,6.248900000000001,,
1.12894,-83.844,-6.233,324.731,0.170199,3.1,9.27228,6.2319,,
1.1328,-83.5945,-6.446,318.38,0.170281,3.1,9.39411,5.432600000000001,,
1.13988,-83.3521,-6.821,303.927,0.170219,3.1,10.5898,4.6333,,
1.12568,-83.8936,-7.506,278.973,0.169662,3.1,13.6437,4.62895,,
1.12538,-83.4961,-8.179,258.969,0.170123,3.04,15.5134,4.6246,,
1.12962,-79.8538,-8.41,256.585,0.169687,3.0,15.383,4.42135,,
1.12387,-76.8107,-8.456,255.767,0.169585,3.0,15.4032,4.2181,,
1.13044,-77.9328,-8.264,259.774,0.170035,3.0,15.2856,4.206099999999999,,
1.12591,-75.8272,-8.337,257.448,0.170261,3.0,15.8,4.1941,,
1.13986,-69.0273,-8.574,250.861,0.169971,3.0,16.6357,3.72585,,
1.14441,-70.4351,-8.678,249.77,0.170289,2.973,16.5704,3.2576,,
1.13013,-75.2135,-8.663,245.765,0.170254,2.9,17.4745,3.2474,,
1.1307,-80.9494,-8.753,241.488,0.170007,2.9,18.0571,3.2372,,
1.13126,-83.0533,-8.701,242.07,0.170732,2.9,18.0283,2.75875,,
1.13892,-83.0916,-8.763,240.463,0.170256,2.9,18.1125,2.2803,,
