TIMESTAMP,rg_RF,rn_RF,ta_RF,vpd_RF,swc_RF,ts_RF,rh_RF,pm2_5_RF,pm2_5_FLAG,rg_RE,rn_RE,ta_RE,vpd_RE,rh_RE,swc_RE,ts_RE,pm2_5_RE
2024-11-30 16:30:00,,,,,,,,,,25.4833,-71.0059,13.567,936.566,33.6277,0.188687,8.7,11.353
2024-11-30 17:00:00,6.23916,-77.5549,12.782,851.207,0.187857,8.797,36.109,10.4419,original,6.23916,-77.5549,12.782,851.207,36.109,0.187857,8.797,10.4419
2024-11-30 17:30:00,,,,,,,,,,2.22804,-76.4655,12.266,803.384,37.6754,0.188388,8.8,9.85505
2024-11-30 18:00:00,2.23301,-74.9503,11.861,772.753,0.188276,8.8,38.7221,9.2682,original,2.23301,-74.9503,11.861,772.753,38.7221,0.188276,8.8,9.2682
2024-11-30 18:30:00,,,,,,,,,,2.23293,-75.3808,12.478,819.546,37.1352,0.188428,8.8,9.7652
2024-11-30 19:00:00,2.2485,-73.5222,12.253,798.581,0.188635,8.8,37.9101,10.2622,original,2.2485,-73.5222,12.253,798.581,37.9101,0.188635,8.8,10.2622
2024-11-30 19:30:00,,,,,,,,,,2.23806,-72.7487,12.051,778.513,38.6751,0.188287,8.897,9.0294
2024-11-30 20:00:00,2.24539,-71.2592,11.529,736.29,0.188359,8.9,40.1152,7.7966,original,2.24539,-71.2592,11.529,736.29,40.1152,0.188359,8.9,7.7966
2024-11-30 20:30:00,,,,,,,,,,2.25998,-70.2748,10.013,615.351,44.9326,0.188765,8.9,7.54085
2024-11-30 21:00:00,2.2799,-70.1313,9.884,602.232,0.188289,8.9,45.6288,7.2851,original,2.2799,-70.1313,9.884,602.232,45.6288,0.188289,8.9,7.2851
2024-11-30 21:30:00,,,,,,,,,,2.28076,-70.447,9.334,567.533,47.0858,0.188575,8.9,6.81315
2024-11-30 22:00:00,2.28415,-69.8289,8.746,525.833,0.188972,8.93,49.0192,6.3412,original,2.28415,-69.8289,8.746,525.833,49.0192,0.188972,8.93,6.3412
2024-11-30 22:30:00,,,,,,,,,,2.27981,-69.156,8.946,538.96,48.3272,0.188832,9.0,5.3931
2024-11-30 23:00:00,2.27433,-68.4946,8.372,505.018,0.189043,9.0,49.7269,4.445,original,2.27433,-68.4946,8.372,505.018,49.7269,0.189043,9.0,4.445
2024-11-30 23:30:00,,,,,,,,,,2.27699,-67.0181,8.145,481.109,51.1001,0.188841,9.0,3.7761
2024-12-01 00:00:00,2.28806,-66.5931,7.288,435.392,0.18779,9.0,53.5867,3.1072,original,2.28806,-66.5931,7.288,435.392,53.5867,0.18779,9.0,3.1072
2024-12-01 00:30:00,,,,,,,,,,2.2879,-68.0305,8.013,484.931,50.3489,0.188454,9.0,3.2323
2024-12-01 01:00:00,2.29265,-66.9895,7.264,430.482,0.188306,9.0,53.7308,3.3574,original,2.29265,-66.9895,7.264,430.482,53.7308,0.188306,9.0,3.3574
2024-12-01 01:30:00,,,,,,,,,,2.29553,-67.3873,7.029,418.227,54.2613,0.188299,9.0,5.3767
2024-12-01 02:00:00,2.30187,-66.8737,7.143,426.684,0.188746,9.0,53.6283,7.396,original,2.30187,-66.8737,7.143,426.684,53.6283,0.188746,9.0,7.396
2024-12-01 02:30:00,,,,,,,,,,2.30722,-66.1306,5.985,351.329,58.8834,0.188927,9.0,9.07585
2024-12-01 03:00:00,2.29705,-67.4466,6.465,377.644,0.189143,9.0,57.0388,10.7557,original,2.29705,-67.4466,6.465,377.644,57.0388,0.189143,9.0,10.7557
2024-12-01 03:30:00,,,,,,,,,,2.29928,-66.8754,5.664,330.355,60.2814,0.188461,9.0,10.0009
2024-12-01 04:00:00,2.31045,-68.687,6.111,365.51,0.188192,9.0,57.3595,9.2461,original,2.31045,-68.687,6.111,365.51,57.3595,0.188192,9.0,9.2461
2024-12-01 04:30:00,,,,,,,,,,2.31441,-68.6208,5.771,356.075,57.6445,0.189095,9.0,9.3634
2024-12-01 05:00:00,2.3128,-69.3284,5.65,348.191,0.188337,9.0,57.9976,9.4807,original,2.3128,-69.3284,5.65,348.191,57.9976,0.188337,9.0,9.4807
2024-12-01 05:30:00,,,,,,,,,,2.3046,-69.2802,5.432,347.243,57.6826,0.188666,9.0,9.6767
2024-12-01 06:00:00,2.30962,-68.7506,5.391,340.41,0.188805,9.0,58.2407,9.8727,original,2.30962,-68.7506,5.391,340.41,58.2407,0.188805,9.0,9.8727
2024-12-01 06:30:00,,,,,,,,,,2.31109,-70.0165,5.171,325.774,59.6023,0.18807,9.0,11.1545
2024-12-01 07:00:00,2.31491,-69.259,4.487,293.337,0.188189,9.0,61.9908,12.4363,original,2.31491,-69.259,4.487,293.337,61.9908,0.188189,9.0,12.4363
2024-12-01 07:30:00,,,,,,,,,,4.15442,-69.6569,4.928,341.238,56.8696,0.187901,9.0,12.289
2024-12-01 08:00:00,19.391,-58.3168,5.093,368.939,0.188336,9.0,54.083,12.1417,original,19.391,-58.3168,5.093,368.939,54.083,0.188336,9.0,12.1417
2024-12-01 08:30:00,,,,,,,,,,40.6558,-41.7994,5.67,389.572,53.4148,0.188631,9.0,12.63485
2024-12-01 09:00:00,98.7104,29.7093,6.055,420.24,0.188841,9.0,51.6062,13.128,original,98.7104,29.7093,6.055,420.24,51.6062,0.188841,9.0,13.128
2024-12-01 09:30:00,,,,,,,,,,202.829,137.313,7.072,504.9,47.3823,0.188481,9.0,15.04875
2024-12-01 10:00:00,270.296,197.515,7.371,464.726,0.18846,9.0,53.7058,16.9695,original,270.296,197.515,7.371,464.726,53.7058,0.18846,9.0,16.9695
2024-12-01 10:30:00,,,,,,,,,,323.852,254.252,7.25,482.6,51.6558,0.189141,9.0,16.84055
2024-12-01 11:00:00,366.78,295.721,7.793,502.444,0.18933,9.0,51.7174,16.7116,original,366.78,295.721,7.793,502.444,51.7174,0.18933,9.0,16.7116
2024-12-01 11:30:00,,,,,,,,,,401.359,324.759,8.666,557.819,49.2098,0.188796,9.0,21.7232
2024-12-01 12:00:00,434.987,336.136,11.091,854.492,0.188407,9.0,33.9875,26.7348,original,434.987,336.136,11.091,854.492,33.9875,0.188407,9.0,26.7348
2024-12-01 12:30:00,,,,,,,,,,457.365,346.979,12.295,1083.81,22.1252,0.188477,9.0,31.73975
2024-12-01 13:00:00,453.123,329.178,12.91,1165.29,0.188788,8.937,18.5579,36.7447,original,453.123,329.178,12.91,1165.29,18.5579,0.188788,8.937,36.7447
2024-12-01 13:30:00,,,,,,,,,,435.579,300.367,12.99,1148.05,18.5538,0.188839,8.9,36.77975
2024-12-01 14:00:00,394.292,260.155,13.052,1164.77,0.188203,8.9,17.7834,36.8148,original,394.292,260.155,13.052,1164.77,17.7834,0.188203,8.9,36.8148
2024-12-01 14:30:00,,,,,,,,,,366.271,269.13,13.352,1194.26,17.2238,0.188438,8.9,33.69055
2024-12-01 15:00:00,329.908,230.074,13.7,1224.79,0.188107,8.9,16.4704,30.5663,original,329.908,230.074,13.7,1224.79,16.4704,0.188107,8.9,30.5663
2024-12-01 15:30:00,,,,,,,,,,211.142,96.9682,13.578,1191.2,17.7432,0.189143,8.997,26.44045
2024-12-01 16:00:00,115.528,23.6782,13.406,1170.78,0.188703,9.0,18.3148,22.3146,original,115.528,23.6782,13.406,1170.78,18.3148,0.188703,9.0,22.3146
2024-12-01 16:30:00,,,,,,,,,,27.5936,-43.8076,13.002,1132.04,18.1319,0.18876,9.0,19.18235
2024-12-01 17:00:00,4.14173,-63.5378,12.538,1088.86,0.18888,9.0,18.8444,16.0501,original,4.14173,-63.5378,12.538,1088.86,18.8444,0.18888,9.0,16.0501
2024-12-01 17:30:00,,,,,,,,,,2.22301,-65.7317,12.198,1057.99,19.2022,0.188891,9.0,14.6958
2024-12-01 18:00:00,2.22257,-65.8118,11.971,1037.98,0.188899,9.0,19.5002,13.3415,original,2.22257,-65.8118,11.971,1037.98,19.5002,0.188899,9.0,13.3415
2024-12-01 18:30:00,,,,,,,,,,2.24271,-61.6125,11.564,1001.4,20.3028,0.188621,9.0,13.1237
2024-12-01 19:00:00,2.24445,-69.3132,10.81,937.913,0.188817,9.0,21.4406,12.9059,original,2.24445,-69.3132,10.81,937.913,21.4406,0.188817,9.0,12.9059
2024-12-01 19:30:00,,,,,,,,,,2.25392,-71.4829,9.947,859.975,23.5917,0.188737,9.0,9.976
2024-12-01 20:00:00,2.27169,-71.2631,8.915,764.115,0.188267,9.0,27.1758,7.0461,original,2.27169,-71.2631,8.915,764.115,27.1758,0.188267,9.0,7.0461
2024-12-01 20:30:00,,,,,,,,,,2.26995,-60.6375,7.674,671.562,30.604,0.188927,9.0,6.685
2024-12-01 21:00:00,2.26557,-55.1353,6.945,643.485,0.188817,9.0,30.4607,6.3239,original,2.26557,-55.1353,6.945,643.485,30.4607,0.188817,9.0,6.3239
2024-12-01 21:30:00,,,,,,,,,,2.27508,-54.9689,6.684,660.762,27.3309,0.188738,9.097,5.5048
2024-12-01 22:00:00,2.26317,-53.9861,6.482,664.703,0.188982,9.1,25.7314,4.6857,original,2.26317,-53.9861,6.482,664.703,25.7314,0.188982,9.1,4.6857
2024-12-01 22:30:00,,,,,,,,,,2.2784,-58.2545,6.083,662.143,23.776,0.188598,9.1,3.55125
2024-12-01 23:00:00,2.27751,-57.0699,5.449,621.696,0.188397,9.1,25.1189,2.4168,original,2.27751,-57.0699,5.449,621.696,25.1189,0.188397,9.1,2.4168
2024-12-01 23:30:00,,,,,,,,,,2.2894,-61.2317,4.692,596.21,24.2066,0.188705,9.1,2.29295
2024-12-02 00:00:00,2.29623,-65.8584,3.977,583.414,0.189479,9.1,22.0814,2.1691,original,2.29623,-65.8584,3.977,583.414,22.0814,0.189479,9.1,2.1691
2024-12-02 00:30:00,,,,,,,,,,2.32265,-69.042,3.361,553.653,22.6467,0.188807,9.1,1.84375
2024-12-02 01:00:00,2.33381,-75.0488,2.839,543.215,0.189036,9.1,21.1401,1.5184,original,2.33381,-75.0488,2.839,543.215,21.1401,0.189036,9.1,1.5184
2024-12-02 01:30:00,,,,,,,,,,2.34703,-86.7285,2.155,516.646,21.1195,0.188409,9.1,1.29065
2024-12-02 02:00:00,2.34136,-93.7001,1.802,511.181,0.189177,9.1,19.7988,1.0629,original,2.34136,-93.7001,1.802,511.181,19.7988,0.189177,9.1,1.0629
2024-12-02 02:30:00,,,,,,,,,,2.34729,-94.7974,1.693,507.773,19.6675,0.188991,9.1,0.90345
2024-12-02 03:00:00,2.36152,-95.6053,1.567,496.909,0.188935,9.1,20.5392,0.744,original,2.36152,-95.6053,1.567,496.909,20.5392,0.188935,9.1,0.744
2024-12-02 03:30:00,,,,,,,,,,2.34759,-96.6822,1.241,481.271,21.1178,0.189014,9.1,0.6324
2024-12-02 04:00:00,2.38124,-97.1585,0.784,466.588,0.188715,9.1,21.0072,0.5208,original,2.38124,-97.1585,0.784,466.588,21.0072,0.188715,9.1,0.5208
2024-12-02 04:30:00,,,,,,,,,,2.39322,-97.1139,0.263,447.207,21.3007,0.188526,9.1,0.4427
2024-12-02 05:00:00,2.40665,-97.8276,-0.236,430.325,0.188763,9.1,21.4323,0.3646,original,2.40665,-97.8276,-0.236,430.325,21.4323,0.188763,9.1,0.3646
2024-12-02 05:30:00,,,,,,,,,,2.40936,-98.7666,-0.556,424.567,20.7313,0.189635,9.003,0.3099
2024-12-02 06:00:00,2.41466,-99.3709,-0.902,418.054,0.188544,9.0,19.7774,0.2552,original,2.41466,-99.3709,-0.902,418.054,19.7774,0.188544,9.0,0.2552
2024-12-02 06:30:00,,,,,,,,,,2.41432,-99.7623,-1.267,411.626,18.7011,0.188661,9.0,0.2169
2024-12-02 07:00:00,2.4232,-99.5798,-1.703,394.913,0.188926,9.0,19.1647,0.1786,original,2.4232,-99.5798,-1.703,394.913,19.1647,0.188926,9.0,0.1786
2024-12-02 07:30:00,,,,,,,,,,4.44472,-99.406,-1.747,396.014,18.7608,0.188942,9.0,0.1518
2024-12-02 08:00:00,18.3754,-88.7488,-1.926,374.749,0.188954,9.0,22.53,0.125,original,18.3754,-88.7488,-1.926,374.749,22.53,0.188954,9.0,0.125
2024-12-02 08:30:00,,,,,,,,,,31.7737,-77.58,-1.993,371.236,23.2353,0.189337,8.97,0.10625
2024-12-02 09:00:00,103.238,18.1244,-1.733,391.024,0.189354,8.9,22.227,0.0875,original,103.238,18.1244,-1.733,391.024,22.227,0.189354,8.9,0.0875
2024-12-02 09:30:00,,,,,,,,,,233.511,164.492,-1.072,434.547,19.6973,0.189074,8.9,0.09645
2024-12-02 10:00:00,300.581,228.115,-0.52,463.024,0.188637,8.9,18.2081,0.1054,original,300.581,228.115,-0.52,463.024,18.2081,0.188637,8.9,0.1054
2024-12-02 10:30:00,,,,,,,,,,353.014,281.033,-0.158,482.451,17.2373,0.188171,8.9,0.51425
2024-12-02 11:00:00,396.178,324.04,0.238,501.006,0.188981,8.837,16.0792,0.9231,original,396.178,324.04,0.238,501.006,16.0792,0.188981,8.837,0.9231
2024-12-02 11:30:00,,,,,,,,,,430.643,353.377,0.947,534.668,15.2379,0.189043,8.8,2.45835
2024-12-02 12:00:00,462.919,369.44,1.573,566.305,0.188609,8.8,14.8648,3.9936,original,462.919,369.44,1.573,566.305,14.8648,0.188609,8.8,3.9936
2024-12-02 12:30:00,,,,,,,,,,473.794,373.79,1.747,575.651,14.9223,0.1887,8.8,6.67295
2024-12-02 13:00:00,462.689,348.854,1.901,595.986,0.188843,8.8,13.6671,9.3523,original,462.689,348.854,1.901,595.986,13.6671,0.188843,8.8,9.3523
2024-12-02 13:30:00,,,,,,,,,,441.501,315.126,2.145,584.263,13.5888,0.189058,8.703,11.29875
2024-12-02 14:00:00,405.615,268.492,2.721,620.61,0.188715,8.7,12.5769,13.2452,original,405.615,268.492,2.721,620.61,12.5769,0.188715,8.7,13.2452
2024-12-02 14:30:00,,,,,,,,,,352.039,211.78,2.939,614.646,12.9264,0.189217,8.7,13.71735
2024-12-02 15:00:00,285.297,144.887,3.343,630.866,0.188701,8.7,12.0571,14.1895,original,285.297,144.887,3.343,630.866,12.0571,0.188701,8.7,14.1895
2024-12-02 15:30:00,,,,,,,,,,214.579,70.4685,3.351,635.386,11.7048,0.188687,8.7,15.0613
2024-12-02 16:00:00,136.003,-3.82212,3.101,627.346,0.189035,8.637,11.5481,15.9331,original,136.003,-3.82212,3.101,627.346,11.5481,0.189035,8.637,15.9331
2024-12-02 16:30:00,,,,,,,,,,60.0059,-71.0222,3.021,627.785,11.6719,0.18927,8.6,13.86195
2024-12-02 17:00:00,10.6819,-101.127,2.493,571.712,0.189002,8.6,12.7906,11.7908,original,10.6819,-101.127,2.493,571.712,12.7906,0.189002,8.6,11.7908
2024-12-02 17:30:00,,,,,,,,,,2.36346,-96.2319,0.997,493.284,16.0677,0.189077,8.6,10.0222
2024-12-02 18:00:00,2.36669,-94.6562,0.097,453.264,0.189153,8.6,18.0242,8.2536,original,2.36669,-94.6562,0.097,453.264,18.0242,0.189153,8.6,8.2536
2024-12-02 18:30:00,,,,,,,,,,2.3678,-95.1936,0.591,478.614,16.2594,0.189465,8.6,7.01555
2024-12-02 19:00:00,2.38524,-95.0869,0.782,486.184,0.188698,8.6,15.7074,5.7775,original,2.38524,-95.0869,0.782,486.184,15.7074,0.188698,8.6,5.7775
2024-12-02 19:30:00,,,,,,,,,,2.36651,-94.8333,0.313,463.339,17.1403,0.188497,8.6,4.9109
2024-12-02 20:00:00,2.37656,-92.7789,-0.272,439.049,0.18855,8.6,18.4637,4.0443,original,2.37656,-92.7789,-0.272,439.049,18.4637,0.18855,8.6,4.0443
2024-12-02 20:30:00,,,,,,,,,,2.38953,-92.3383,-0.058,452.552,17.5696,0.188694,8.6,3.43765
2024-12-02 21:00:00,2.37984,-91.064,-0.124,446.327,0.189465,8.6,18.2445,2.831,original,2.37984,-91.064,-0.124,446.327,18.2445,0.189465,8.6,2.831
2024-12-02 21:30:00,,,,,,,,,,2.39096,-89.771,-0.331,437.012,18.789,0.189372,8.537,2.40635
2024-12-02 22:00:00,2.40727,-87.9547,-0.685,418.202,0.189306,8.5,20.3506,1.9817,original,2.40727,-87.9547,-0.685,418.202,20.3506,0.189306,8.5,1.9817
2024-12-02 22:30:00,,,,,,,,,,2.40605,-84.4848,-1.766,357.142,26.9004,0.189241,8.5,1.67725
2024-12-02 23:00:00,2.40627,-83.715,-1.702,375.901,0.189576,8.5,23.4431,1.3728,original,2.40627,-83.715,-1.702,375.901,23.4431,0.189576,8.5,1.3728
2024-12-02 23:30:00,,,,,,,,,,2.40262,-82.5231,-1.168,399.648,21.2803,0.189123,8.5,1.1699
2024-12-03 00:00:00,2.39395,-79.8682,-0.65,419.374,0.189358,8.5,20.4656,0.967,original,2.39395,-79.8682,-0.65,419.374,20.4656,0.189358,8.5,0.967
2024-12-03 00:30:00,,,,,,,,,,2.42057,-79.9042,-1.221,391.954,22.7741,0.189962,8.5,0.971
2024-12-03 01:00:00,2.40759,-79.6852,-1.303,384.039,0.189052,8.47,23.8898,0.975,original,2.40759,-79.6852,-1.303,384.039,23.8898,0.189052,8.47,0.975
2024-12-03 01:30:00,,,,,,,,,,2.40144,-79.1879,-1.535,373.638,24.82,0.188526,8.4,1.2519
2024-12-03 02:00:00,2.41052,-77.758,-2.18,341.957,0.188992,8.4,28.0614,1.5288,original,2.41052,-77.758,-2.18,341.957,28.0614,0.188992,8.4,1.5288
2024-12-03 02:30:00,,,,,,,,,,2.41143,-78.2724,-2.033,359.754,24.7942,0.189014,8.4,1.58615
2024-12-03 03:00:00,2.41749,-76.9572,-2.248,352.88,0.189528,8.4,25.3605,1.6435,original,2.41749,-76.9572,-2.248,352.88,25.3605,0.189528,8.4,1.6435
2024-12-03 03:30:00,,,,,,,,,,2.42768,-77.8424,-1.857,362.407,25.0232,0.189337,8.4,1.44325
2024-12-03 04:00:00,2.41185,-77.1129,-2.394,337.847,0.189533,8.37,27.6941,1.243,original,2.41185,-77.1129,-2.394,337.847,27.6941,0.189533,8.37,1.243
2024-12-03 04:30:00,,,,,,,,,,2.42156,-77.2967,-2.075,348.698,26.9499,0.189453,8.3,1.30485
2024-12-03 05:00:00,2.4175,-75.9684,-2.039,347.697,0.188828,8.3,26.9317,1.3667,original,2.4175,-75.9684,-2.039,347.697,26.9317,0.188828,8.3,1.3667
2024-12-03 05:30:00,,,,,,,,,,2.41563,-74.5238,-3.131,312.638,30.2372,0.189227,8.3,1.97732803
2024-12-03 06:00:00,2.41415,-76.221,-2.582,324.986,0.188692,8.3,29.1979,2.4332849999999984,filled,2.41415,-76.221,-2.582,324.986,29.1979,0.188692,8.3,1.872290625
2024-12-03 06:30:00,,,,,,,,,,2.41825,-74.6909,-2.989,316.608,29.1712,0.188886,8.3,1.886482258
2024-12-03 07:00:00,2.42068,-75.3572,-2.651,320.552,0.188953,8.237,29.94,1.8466435,filled,2.42068,-75.3572,-2.651,320.552,29.94,0.188953,8.237,1.882426667
2024-12-03 07:30:00,,,,,,,,,,4.0674,-74.3427,-2.904,312.885,30.2763,0.189137,8.2,1.878529245
2024-12-03 08:00:00,18.5936,-64.0357,-3.044,304.306,0.188946,8.2,31.7359,0.8465005000000003,filled,18.5936,-64.0357,-3.044,304.306,31.7359,0.188946,8.2,1.779783333
2024-12-03 08:30:00,,,,,,,,,,36.824,-50.3674,-2.544,325.894,29.7782,0.188406,8.2,2.486016667
2024-12-03 09:00:00,92.2818,23.3514,-1.752,362.195,0.189183,8.2,27.623,3.277633092028602,filled,92.2818,23.3514,-1.752,362.195,27.623,0.189183,8.2,3.085044444
2024-12-03 09:30:00,,,,,,,,,,204.261,148.457,-0.614,379.673,31.304,0.189347,8.2,7.4389
2024-12-03 10:00:00,274.347,210.031,0.515,458.755,0.188677,8.103,26.9253,2.9490049375,filled,274.347,210.031,0.515,458.755,26.9253,0.188677,8.103,7.22035
2024-12-03 10:30:00,,,,,,,,,,327.392,261.864,1.74,505.591,25.301,0.189338,8.1,9.18722
2024-12-03 11:00:00,371.381,304.485,2.077,532.192,0.188836,8.1,24.6921,3.017717125000003,filled,371.381,304.485,2.077,532.192,24.6921,0.188836,8.1,9.365266667
2024-12-03 11:30:00,,,,,,,,,,407.386,331.312,3.944,616.389,22.1966,0.18867,8.1,9.586475
2024-12-03 12:00:00,442.427,350.426,4.554,648.766,0.188531,8.1,21.9038,20.093478320104893,filled,442.427,350.426,4.554,648.766,21.9038,0.188531,8.1,7.7310125
2024-12-03 12:30:00,,,,,,,,,,460.232,353.147,5.799,742.153,19.518,0.188956,8.003,3.70177
2024-12-03 13:00:00,454.076,334.3,6.692,797.79,0.188771,8.0,17.0043,26.312454618556004,filled,454.076,334.3,6.692,797.79,17.0043,0.188771,8.0,5.2227
2024-12-03 13:30:00,,,,,,,,,,435.529,301.461,7.537,848.457,14.2643,0.188397,8.0,11.82223333
2024-12-03 14:00:00,401.772,257.391,7.771,878.265,0.189073,8.0,13.2737,28.689248798076918,filled,401.772,257.391,7.771,878.265,13.2737,0.189073,8.0,15.65186667
2024-12-03 14:30:00,,,,,,,,,,346.872,207.213,7.733,854.355,13.3175,0.188138,8.0,12.4105
2024-12-03 15:00:00,272.965,137.357,7.43,816.22,0.188871,8.0,14.6324,28.35375904807692,filled,272.965,137.357,7.43,816.22,14.6324,0.188871,8.0,13.7921375
2024-12-03 15:30:00,,,,,,,,,,205.56,70.95,7.227,799.353,15.6238,0.188749,8.0,11.3727
2024-12-03 16:00:00,130.981,1.03119,7.355,801.88,0.188626,8.0,15.7655,27.839049086538456,filled,130.981,1.03119,7.355,801.88,15.7655,0.188626,8.0,7.858625
2024-12-03 16:30:00,,,,,,,,,,55.4518,-67.3592,7.235,791.342,16.4337,0.188767,8.0,6.749128571
2024-12-03 17:00:00,9.21052,-96.5314,6.63,744.916,0.18886,8.0,15.484,24.904331923076924,filled,9.21052,-96.5314,6.63,744.916,15.484,0.18886,8.0,5.550652778
2024-12-03 17:30:00,,,,,,,,,,2.32726,-94.3753,5.887,693.95,16.8362,0.189201,8.0,5.324351724
2024-12-03 18:00:00,2.32698,-92.6915,5.144,671.115,0.189089,8.0,15.5844,21.2360705,filled,2.32698,-92.6915,5.144,671.115,15.5844,0.189089,8.0,5.183610345
2024-12-03 18:30:00,,,,,,,,,,2.31969,-93.9827,5.049,672.326,15.0913,0.189242,8.0,5.183610345
2024-12-03 19:00:00,2.33825,-94.7732,4.933,661.313,0.18874,8.0,15.8689,21.0974915,filled,2.33825,-94.7732,4.933,661.313,15.8689,0.18874,8.0,5.29559661
2024-12-03 19:30:00,,,,,,,,,,2.32715,-94.5433,4.703,644.358,16.704,0.189602,8.0,5.409028226
2024-12-03 20:00:00,2.33556,-92.0477,4.221,609.667,0.18883,8.0,18.253,18.9985482368421,filled,2.33556,-92.0477,4.221,609.667,18.253,0.18883,8.0,5.197550781
2024-12-03 20:30:00,,,,,,,,,,2.34086,-92.007,4.084,600.566,19.0486,0.188962,8.0,5.125654688
2024-12-03 21:00:00,2.33097,-90.9309,3.936,589.002,0.189252,8.0,19.8331,18.247085236842096,filled,2.33097,-90.9309,3.936,589.002,19.8331,0.189252,8.0,4.973722222
2024-12-03 21:30:00,,,,,,,,,,2.34225,-90.7339,3.807,578.737,20.521,0.188935,8.0,4.974060317
2024-12-03 22:00:00,2.33232,-88.8942,3.54,561.329,0.189278,8.0,21.338,17.436183736842104,filled,2.33232,-88.8942,3.54,561.329,21.338,0.189278,8.0,4.790729688
2024-12-03 22:30:00,,,,,,,,,,2.34343,-81.9862,3.432,559.516,21.3815,0.188518,8.0,4.736968548
2024-12-03 23:00:00,2.34735,-84.4416,3.17,545.327,0.189178,8.0,21.9072,13.503474142251813,filled,2.34735,-84.4416,3.17,545.327,21.9072,0.189178,8.0,4.687349219
2024-12-03 23:30:00,,,,,,,,,,2.3492,-84.313,3.056,536.863,22.1699,0.188849,8.0,4.687349219
2024-12-04 00:00:00,2.34972,-81.7813,3.203,547.241,0.188922,8.0,21.9403,13.666569499999994,filled,2.34972,-81.7813,3.203,547.241,21.9403,0.188922,8.0,4.687349219
2024-12-04 00:30:00,,,,,,,,,,2.3533,-82.9401,3.417,551.376,22.318,0.189412,8.0,4.563282031
2024-12-04 01:00:00,2.36039,-87.7671,2.946,528.128,0.189144,8.0,23.3242,13.838930070217916,filled,2.36039,-87.7671,2.946,528.128,23.3242,0.189144,8.0,4.554312295
2024-12-04 01:30:00,,,,,,,,,,2.37568,-86.4633,2.857,530.062,22.7116,0.189048,8.0,4.5191
2024-12-04 02:00:00,2.36702,-88.7639,2.544,516.94,0.189464,8.0,22.8017,9.875812805271163,filled,2.36702,-88.7639,2.544,516.94,22.8017,0.189464,8.0,4.429249123
2024-12-04 02:30:00,,,,,,,,,,2.3752,-87.4709,2.805,526.43,23.0648,0.189233,8.0,4.5191
2024-12-04 03:00:00,2.36175,-88.0386,2.888,526.468,0.188883,8.0,23.1614,12.477155070217911,filled,2.36175,-88.0386,2.888,526.468,23.1614,0.188883,8.0,4.653880172
2024-12-04 03:30:00,,,,,,,,,,2.37362,-86.9914,2.558,510.102,23.794,0.189494,8.0,4.475749107
2024-12-04 04:00:00,2.36853,-88.9395,2.244,489.985,0.189395,8.0,24.9164,4.511227762347471,filled,2.36853,-88.9395,2.244,489.985,24.9164,0.189395,8.0,3.657744231
2024-12-04 04:30:00,,,,,,,,,,2.37073,-89.5433,2.25,492.689,24.8014,0.189094,8.0,3.651326923
2024-12-04 05:00:00,2.383,-89.1401,2.231,486.403,0.189142,7.903,25.4227,4.759745965346462,filled,2.383,-89.1401,2.231,486.403,25.4227,0.189142,7.903,3.651326923
2024-12-04 05:30:00,,,,,,,,,,2.37845,-86.9355,1.954,469.41,26.6613,0.18898,7.9,3.444081481
2024-12-04 06:00:00,2.38348,-86.0382,1.865,462.187,0.189186,7.9,27.3821,4.3018818131452665,filled,2.38348,-86.0382,1.865,462.187,27.3821,0.189186,7.9,3.179847222
2024-12-04 06:30:00,,,,,,,,,,2.37964,-88.469,1.938,465.669,27.0243,0.188683,7.9,3.094135965
2024-12-04 07:00:00,2.38229,-87.0707,1.753,454.341,0.189112,7.9,27.814,4.613151896923607,filled,2.38229,-87.0707,1.753,454.341,27.814,0.189112,7.9,3.073338596
2024-12-04 07:30:00,,,,,,,,,,3.62711,-75.2415,1.595,450.969,28.0842,0.188725,7.9,3.054146552
2024-12-04 08:00:00,17.9772,-64.1105,1.754,454.235,0.188961,7.9,28.2579,10.029184095779224,filled,17.9772,-64.1105,1.754,454.235,28.2579,0.188961,7.9,3.054146552
2024-12-04 08:30:00,,,,,,,,,,31.4249,-59.0032,1.759,446.633,29.7344,0.189516,7.9,3.051568333
2024-12-04 09:00:00,49.6548,-46.3805,1.993,452.673,0.189283,7.9,30.2638,10.920807774564253,filled,49.6548,-46.3805,1.993,452.673,30.2638,0.189283,7.9,3.597413115
2024-12-04 09:30:00,,,,,,,,,,200.066,127.236,2.808,512.163,28.0911,0.188729,7.9,0.18197
2024-12-04 10:00:00,124.8604,40.42775,2.4005,482.418,0.189006,7.9,29.17745,13.288912475,filled,124.8604,40.42775,2.4005,482.418,29.17745,0.189006,7.9,0.34534
2024-12-04 10:30:00,,,,,,,,,,297.4721667,230.5641667,1.745,500.7938333,26.41835,0.188932833,8.083833333,0.81951
2024-12-04 11:00:00,364.5866,291.6236,2.566,552.3386,0.1888104,8.1006,24.20376,9.106707862499997,filled,364.5866,291.6236,2.566,552.3386,24.20376,0.1888104,8.1006,1.59894
2024-12-04 11:30:00,,,,,,,,,,401.7636,320.2468,3.6228,609.0182,22.7223,0.1888662,8.0806,2.91245
