record_time,rg,rn,ta,vpd,swc,ts,rh
2023-12-17 21:00:00,1.1503919999999999,-64.17318,-10.8166,112.86059999999999,0.182919,4,55.14498
2023-12-17 21:30:00,1.14954,-63.41806,-10.9006,109.7024,0.1829636,4,56.09966
2023-12-17 22:00:00,1.149504,-62.8836,-10.9662,106.30221999999999,0.1830336,4,57.26692
2023-12-17 22:30:00,1.150834,-62.24186,-11.0856,101.50616,0.18306139999999999,4,58.87796
2023-12-17 23:00:00,1.148332,-60.9488,-11.1844,97.98476,0.183079,4,60.11728
2023-12-17 23:30:00,1.14661,-59.77844,-11.177,97.22576,0.1831324,4,60.52646
2023-12-18 00:00:00,1.1453,-59.83066,-11.1834,97.09496,0.1831208,4,60.59968
2023-12-18 00:30:00,1.1432579999999999,-60.07502,-11.1134,100.10374,0.1830964,4,59.67316
2023-12-18 01:00:00,1.1425159999999999,-60.97962,-10.547600000000001,116.038,0.1831422,4,55.83778
2023-12-18 01:30:00,1.1439679999999999,-64.2556,-9.5096,143.7876,0.1831468,4,50.49466
2023-12-18 02:00:00,1.145082,-66.43636000000001,-8.8846,160.7172,0.1831916,4,47.06156
2023-12-18 02:30:00,1.144558,-66.8629,-8.620000000000001,165.0336,0.1832904,4,46.3207
2023-12-18 03:00:00,1.1454,-67.51848,-8.575,165.2788,0.183436,3.994,46.47928
2023-12-18 03:30:00,1.147844,-68.16654,-8.8334,159.1046,0.1836232,3.974,47.61224
2023-12-18 04:00:00,1.150712,-68.05028,-9.3238,148.2174,0.1835798,3.954,48.540240000000004
2023-12-18 04:30:00,1.139264,-70.67175999999999,-9.3248,157.40359999999998,0.183452,3.934,45.38444
2023-12-18 05:00:00,1.119892,-74.43406,-9.0548,179.7436,0.1835204,3.914,38.83744
2023-12-18 05:30:00,1.11038,-77.54532,-8.8048,200.079,0.1834732,3.9,32.29376
2023-12-18 06:00:00,1.099804,-80.07482,-8.7832,213.0834,0.1833612,3.9,27.40272
2023-12-18 06:30:00,1.11074,-81.99582,-9.137,216.033,0.1834776,3.9,24.5453
2023-12-18 07:00:00,2.860686,-80.79802,-9.7726,206.1316,0.183502,3.9,24.39416
2023-12-18 07:30:00,8.660096,-75.49708,-10.4134,194.6354,0.183295,3.9,24.97262
2023-12-18 08:00:00,18.30225,-67.1593,-10.9114,186.6734,0.1834,3.9,25.330560000000002
2023-12-18 08:30:00,53.23444,-28.6528,-11.2238,184.7926,0.1832514,3.9,25.0514
2023-12-18 09:00:00,103.736572,23.1156,-11.3334,186.7784,0.183003,3.9,24.59394
2023-12-18 09:30:00,183.55651666666668,106.0333,-11.153833333333333,186.04016666666666,0.18297166666666667,3.9395,27.287016666666666
2023-12-18 10:00:00,298.014,235.4405,-10.4585,164.7525,0.18313000000000001,4.2,41.603049999999996
2023-12-18 10:30:00,278.502,213.272,-10.558,157.91,0.183312,4.2,43.3469
2023-12-18 11:00:00,317.526,257.609,-10.359,171.595,0.182948,4.2,39.8592
2023-12-18 11:30:00,347.728,290.058,-10.025,178.421,0.182803,4.17,38.9407
2023-12-18 12:00:00,377.473,307.619,-9.225,190.966,0.18304,4.1,38.2795
2023-12-18 12:30:00,401.053,312.924,-8.897,199.817,0.183325,4.1,38.1161
2023-12-18 13:00:00,389.39,297.379,-8.599,204.853,0.18225,4.1,38.0267
2023-12-18 13:30:00,368.729,267.162,-8.299,208.379,0.182598,4.1,37.2209
2023-12-18 14:00:00,346.472,230.02,-7.896,224.583,0.182611,4.1,34.7078
2023-12-18 14:30:00,296.284,181.126,-7.734,230.618,0.183514,4.1,33.2746
2023-12-18 15:00:00,232.613,123.494,-7.606,217.147,0.183457,4.1,34.8422
2023-12-18 15:30:00,161.37,61.3607,-7.573,214.058,0.182619,4.1,35.7538
2023-12-18 16:00:00,91.5631,-0.154024,-7.502,210.199,0.18363,4.1,37.3436
2023-12-18 16:30:00,35.5508,-48.7224,-7.503,200.112,0.183449,4.037,39.504
2023-12-18 17:00:00,7.52629,-69.1291,-8.639,156.79,0.183145,4,47.6227
2023-12-18 17:30:00,1.1754,-70.2467,-9.378,136.876,0.183025,4,51.2813
2023-12-18 18:00:00,1.14989,-68.2739,-9.651,132.037,0.18316,4,51.9921
2023-12-18 18:30:00,1.14767,-66.9155,-10.119,122.826,0.183085,4,53.7108
2023-12-18 19:00:00,1.14317,-67.1388,-10.275,121.194,0.183176,4,53.7305
2023-12-18 19:30:00,1.14471,-66.257,-10.463,118.946,0.183361,4,53.9586
2023-12-18 20:00:00,1.16014,-65.9839,-10.516,118.734,0.182935,4,53.8887
2023-12-18 20:30:00,1.15017,-64.6145,-10.71,114.851,0.182731,4,54.6081
2023-12-18 21:00:00,1.13977,-64.2254,-10.875,112.439,0.182622,4,55.0792
2023-12-18 21:30:00,1.15157,-62.8737,-10.939,111.33,0.183134,4,55.3152
2023-12-18 22:00:00,1.15031,-63.1684,-11.043,106.949,0.183173,4,56.8337
2023-12-18 22:30:00,1.15588,-62.2083,-10.936,102.943,0.183158,4,58.6621
2023-12-18 23:00:00,1.14999,-61.9422,-11.038,97.8501,0.183081,4,60.4444
2023-12-18 23:30:00,1.14642,-61.0167,-11.472,88.4587,0.182761,4,63.1344
2023-12-19 00:00:00,1.13906,-56.4084,-11.433,93.723,0.183222,4,61.5118
2023-12-19 00:30:00,1.1417,-57.3166,-11.006,103.154,0.18344,4,58.8796
2023-12-19 01:00:00,1.14933,-62.4694,-10.968,102.289,0.1831,4,59.0282
2023-12-19 01:30:00,1.13978,-63.164,-10.688,112.894,0.182959,4,55.8118
2023-12-19 02:00:00,1.14271,-65.5397,-8.643,168.13,0.18299,4,43.9575
2023-12-19 02:30:00,1.14632,-72.7883,-6.243,232.471,0.183245,4,34.7962
2023-12-19 03:00:00,1.14727,-68.2204,-7.881,187.802,0.183664,4,41.7141
2023-12-19 03:30:00,1.14671,-64.6021,-9.645,123.871,0.183594,4,55.3239
2023-12-19 04:00:00,1.14399,-66.4419,-10.463,114.12,0.183687,3.97,56.6047
2023-12-19 04:30:00,1.15493,-68.78,-9.935,137.259,0.183926,3.9,49.6223
2023-12-19 05:00:00,1.16066,-72.207,-8.695,178.035,0.183028,3.9,39.4362
2023-12-19 05:30:00,1.09003,-81.3278,-7.886,233.733,0.183025,3.9,25.9351
2023-12-19 06:00:00,1.04985,-83.4136,-8.295,235.571,0.183936,3.9,22.5889
2023-12-19 06:30:00,1.09643,-81.9982,-9.213,215.797,0.183451,3.9,23.8863
2023-12-19 07:00:00,1.10205,-81.4275,-9.827,202.281,0.183366,3.9,25.1671
2023-12-19 07:30:00,1.21534,-81.812,-10.464,192.783,0.18361,3.9,25.1491
2023-12-19 08:00:00,9.83976,-75.3388,-11.064,184.226,0.183147,3.9,25.1794
2023-12-19 08:30:00,30.0469,-56.9089,-11.499,178.09,0.182901,3.9,25.4812
2023-12-19 09:00:00,49.3072,-40.3093,-11.703,175.987,0.183976,3.9,25.676
2023-12-19 09:30:00,175.763,111.105,-11.389,192.877,0.182623,3.9,23.7713
2023-12-19 10:00:00,253.726,177.03,-11.012,202.712,0.182368,3.9,22.8618
2023-12-19 10:30:00,313.994,232.011,-10.762,208.665,0.18265,3.837,22.5849
2023-12-19 11:00:00,355.033,280.991,-10.569,212.902,0.182671,3.8,22.1507
2023-12-19 11:30:00,390.219,315.067,-10.228,217.43,0.182905,3.8,22.1502
2023-12-19 12:00:00,414.536,332.222,-9.677,228.628,0.183323,3.8,21.9542
2023-12-19 12:30:00,435.889,332.87,-9.199,243.918,0.182652,3.8,21.4432
2023-12-19 13:00:00,416.679,315.645,-8.89,248.362,0.182388,3.8,21.7484
2023-12-19 13:30:00,398.373,285.035,-8.8,246.408,0.182873,3.8,21.522
2023-12-19 14:00:00,381.262,249.813,-8.571,254.748,0.182847,3.8,20.9061
2023-12-19 14:30:00,334.628,198.378,-7.975,266.582,0.182442,3.8,21.0967
2023-12-19 15:00:00,274.58,140.018,-7.884,253.296,0.182518,3.8,21.5241
2023-12-19 15:30:00,206.706,78.352,-7.701,257.977,0.18232,3.8,21.3123
2023-12-19 16:00:00,132.2,12.0718,-7.964,254.519,0.182558,3.703,20.1822
2023-12-19 16:30:00,56.575,-50.8905,-8.36,252.228,0.182671,3.7,19.1038
2023-12-19 17:00:00,10.2455,-83.8801,-9.085,231.025,0.182993,3.7,19.7529
2023-12-19 17:30:00,1.11783,-86.2497,-9.726,219.046,0.182932,3.7,19.6755
2023-12-19 18:00:00,0.998444,-85.9548,-10.133,212.384,0.183354,3.7,19.7513
2023-12-19 18:30:00,1.00192,-86.2173,-10.412,208.032,0.18232,3.7,19.5724
2023-12-19 19:00:00,1.02747,-86.1473,-10.629,204.415,0.182829,3.7,19.5885
2023-12-19 19:30:00,1.08161,-86.2194,-10.878,200.208,0.182762,3.7,19.5781
2023-12-19 20:00:00,1.08386,-86.1854,-11.171,195.557,0.183365,3.7,19.6768
2023-12-19 20:30:00,1.0717,-86.1967,-11.359,192.087,0.183406,3.7,19.9332
2023-12-19 21:00:00,1.06462,-85.9256,-11.545,188.47,0.183207,3.7,20.0712
2023-12-19 21:30:00,1.06899,-86.333,-11.639,188.353,0.183588,3.7,19.6733
2023-12-19 22:00:00,1.06024,-84.8387,-12.076,178.144,0.182478,3.7,21.2057
2023-12-19 22:30:00,1.07084,-83.7743,-12.358,172.31,0.182895,3.7,22.0208
2023-12-19 23:00:00,1.07533,-82.5014,-12.625,165.151,0.182943,3.7,23.7001
2023-12-19 23:30:00,1.07278,-82.3877,-12.641,165.138,0.183467,3.7,23.606
2023-12-20 00:00:00,1.06764,-82.4681,-12.706,164.702,0.182975,3.7,23.5491
2023-12-20 00:30:00,1.06371,-81.9386,-12.884,160.802,0.183027,3.7,24.1885
2023-12-20 01:00:00,1.06347,-81.5377,-13.053,156.899,0.183065,3.603,24.9326
2023-12-20 01:30:00,1.07267,-81.3776,-13.18,154.022,0.182524,3.6,25.6762
2023-12-20 02:00:00,1.06328,-81.2785,-13.238,151.671,0.182853,3.6,26.6485
2023-12-20 02:30:00,1.06303,-81.1614,-13.287,150.363,0.183393,3.6,26.9069
2023-12-20 03:00:00,0.998521,-81.2634,-13.421,147.942,0.183171,3.6,27.4389
2023-12-20 03:30:00,1.02852,-81.3046,-13.528,146.244,0.182647,3.6,27.5206
2023-12-20 04:00:00,1.0259,-81.6379,-13.529,147.729,0.182973,3.6,26.8363
2023-12-20 04:30:00,1.0307,-82.0515,-13.631,146.86,0.183038,3.6,26.58
2023-12-20 05:00:00,1.02822,-82.1436,-13.832,145.025,0.182993,3.6,26.4134
2023-12-20 05:30:00,1.03614,-82.5831,-13.859,146.314,0.182648,3.6,25.5545
2023-12-20 06:00:00,1.02303,-82.4085,-14.021,144.531,0.182823,3.6,25.4683
2023-12-20 06:30:00,1.02914,-82.7268,-14.124,144.041,0.182837,3.57,25.0898
2023-12-20 07:00:00,1.03954,-82.6096,-14.199,143.753,0.182749,3.5,24.8762
2023-12-20 07:30:00,1.1508,-82.8847,-14.139,146.139,0.182508,3.5,23.9756
2023-12-20 08:00:00,8.76072,-78.3876,-14.032,148.642,0.183234,3.5,23.298
2023-12-20 08:30:00,26.0017,-66.0949,-13.958,150.88,0.183069,3.5,22.9991
2023-12-20 09:00:00,40.8311,-55.6354,-13.569,159.302,0.183652,3.5,21.7221
2023-12-20 09:30:00,181.074,120.532,-12.509,189.789,0.183043,3.5,18.9671
2023-12-20 10:00:00,251.37,175.472,-11.798,205.913,0.182964,3.5,17.6994
2023-12-20 10:30:00,310.275,229.18,-11.247,219.436,0.182398,3.5,17.1477
2023-12-20 11:00:00,347.9,272.247,-10.849,227.5,0.182944,3.5,16.8639
2023-12-20 11:30:00,378.806,309.301,-10.927,221.229,0.18289,3.437,16.7246
2023-12-20 12:00:00,405.241,327.855,-10.591,228.712,0.182291,3.4,16.274
2023-12-20 12:30:00,431.226,337.778,-10.075,245.123,0.182375,3.4,15.3438
2023-12-20 13:00:00,432.991,346.999,-9.843,246.761,0.182748,3.4,16.2331
2023-12-20 13:30:00,410.017,314.436,-9.953,239.365,0.183313,3.4,16.6658
2023-12-20 14:00:00,352.577,254.081,-9.86,238.314,0.182694,3.4,17.2825
2023-12-20 14:30:00,313.822,209.756,-9.872,232.565,0.181868,3.4,18.6984
2023-12-20 15:00:00,277.27,168.878,-9.725,225.842,0.182247,3.4,19.2984
2023-12-20 15:30:00,171.102,64.2602,-10.031,224.909,0.182497,3.4,17.8492
2023-12-20 16:00:00,110.002,0.939201,-10.59,214.555,0.182578,3.4,16.785
2023-12-20 16:30:00,51.7188,-49.2185,-11.327,205.288,0.182966,3.4,16.5123
2023-12-20 17:00:00,8.63825,-82.2086,-12.167,186.83,0.182462,3.337,17.021
2023-12-20 17:30:00,1.06208,-86.3478,-12.714,179.317,0.182728,3.3,16.7143
2023-12-20 18:00:00,1.08806,-86.2891,-13.083,173.932,0.182734,3.3,16.7147
2023-12-20 18:30:00,1.00142,-86.5313,-13.182,173.981,0.182715,3.3,16.1958
2023-12-20 19:00:00,1.01309,-85.9532,-13.369,170.491,0.182968,3.3,16.4566
2023-12-20 19:30:00,1.00161,-85.3276,-13.604,166.348,0.183135,3.3,16.9213
2023-12-20 20:00:00,0.976004,-85.156,-13.867,162.842,0.182917,3.3,17.0811
2023-12-20 20:30:00,1.02663,-85.041,-13.909,162.014,0.182094,3.3,17.221
2023-12-20 21:00:00,1.04128,-84.5413,-13.897,160.07,0.182341,3.3,18.1846
2023-12-20 21:30:00,1.06735,-85.0503,-13.792,160.335,0.182569,3.3,18.6785
2023-12-20 22:00:00,1.0678,-84.5242,-13.898,157.197,0.182942,3.3,19.5736
2023-12-20 22:30:00,1.04654,-84.2517,-14.029,155.214,0.182537,3.3,19.7556
2023-12-20 23:00:00,1.03663,-83.6641,-14.397,149.104,0.182932,3.3,20.6783
2023-12-20 23:30:00,1.02365,-83.1034,-14.567,147.526,0.182547,3.3,20.4464
2023-12-21 00:00:00,0.990427,-82.9153,-14.683,147.833,0.182766,3.237,19.8133
2023-12-21 00:30:00,0.930863,-83.0154,-14.757,147.488,0.182157,3.2,19.5302
2023-12-21 01:00:00,0.948223,-82.6219,-15.045,142.726,0.1823,3.2,20.1127
2023-12-21 01:30:00,0.905941,-82.0906,-15.159,141.779,0.182574,3.2,20.1414
2023-12-21 02:00:00,0.894331,-81.3943,-15.404,138.643,0.182586,3.2,20.3626
2023-12-21 02:30:00,0.901233,-80.9694,-15.638,134.944,0.182217,3.2,20.7262
2023-12-21 03:00:00,0.907517,-80.1239,-15.84,132.142,0.182861,3.2,21.2933
2023-12-21 03:30:00,0.904717,-80.5432,-15.727,133.858,0.182821,3.2,20.9753
2023-12-21 04:00:00,0.896712,-79.5768,-15.893,131.81,0.183067,3.17,21.0808
2023-12-21 04:30:00,0.889831,-79.3031,-15.944,132.215,0.182103,3.1,20.6972
2023-12-21 05:00:00,0.89188,-79.2462,-15.937,131.58,0.182874,3.1,20.9234
2023-12-21 05:30:00,0.892496,-78.4389,-16.171,128.461,0.182608,3.1,21.3983
2023-12-21 06:00:00,0.885745,-78.1092,-16.081,129.459,0.18212,3.1,21.521
2023-12-21 06:30:00,0.885316,-77.6795,-16.044,128.788,0.182558,3.1,22.0663
2023-12-21 07:00:00,0.887397,-77.6266,-15.996,129.221,0.182796,3.1,22.1977
2023-12-21 07:30:00,0.96348,-78.0023,-15.886,130.52,0.182154,3.1,22.1624
2023-12-21 08:00:00,8.38626,-73.0693,-15.778,131.706,0.182308,3.1,22.0862
2023-12-21 08:30:00,25.3207,-60.8525,-15.532,135.63,0.182536,3.1,21.7432
2023-12-21 09:00:00,40.1689,-50.0939,-15.246,139.888,0.182312,3.003,21.4747
2023-12-21 09:30:00,176.17,121.048,-14.597,157.061,0.182557,3,19.8035
2023-12-21 10:00:00,247.657,180.498,-13.902,169.346,0.182595,3,18.9411
2023-12-21 10:30:00,307.277,234.662,-13.162,181.29,0.182129,3,18.4506
2023-12-21 11:00:00,346.539,280.002,-12.439,192.361,0.182901,3,18.0907
2023-12-21 11:30:00,376.996,311.373,-11.715,204.779,0.18264,3,18.1312
2023-12-21 12:00:00,400.178,326.902,-11.075,216.554,0.182634,3,17.9494
2023-12-21 12:30:00,425.016,332.25,-10.439,232.187,0.182233,2.903,17.3694
2023-12-21 13:00:00,409.187,314.859,-9.99,243.972,0.182463,2.9,17.1864
2023-12-21 13:30:00,390.792,285.152,-9.433,248.266,0.182704,2.9,17.7983
2023-12-21 14:00:00,376.14,248.994,-8.93,263.831,0.182045,2.9,17.1573
2023-12-21 14:30:00,328.467,199.224,-8.558,267.199,0.182653,2.9,17.3648
2023-12-21 15:00:00,270.28,141.81,-8.303,256.093,0.181827,2.9,18.3274
2023-12-21 15:30:00,203.064,80.1024,-8.204,258.636,0.181937,2.9,18.3519
2023-12-21 16:00:00,128.741,13.3199,-8.2,256.341,0.181995,2.9,18.3212
2023-12-21 16:30:00,56.358,-47.4754,-8.312,255.186,0.18246,2.837,18.7647
2023-12-21 17:00:00,10.457,-80.4735,-8.585,240.759,0.182119,2.8,19.9495
2023-12-21 17:30:00,0.997505,-84.1466,-8.737,234.593,0.182393,2.8,20.6216
2023-12-21 18:00:00,0.9094,-83.2684,-8.766,232.24,0.18218,2.8,21.2914
2023-12-21 18:30:00,0.913114,-82.9131,-8.733,232.054,0.18254,2.8,21.5284
2023-12-21 19:00:00,0.910935,-82.5033,-8.768,230.933,0.182589,2.8,21.799
2023-12-21 19:30:00,0.91554,-81.9513,-8.819,230.247,0.181915,2.8,21.7904
2023-12-21 20:00:00,0.913186,-81.8341,-8.751,233.218,0.182153,2.8,21.1905
2023-12-21 20:30:00,0.91432,-81.4451,-8.731,233.803,0.182317,2.8,21.0713
2023-12-21 21:00:00,0.90723,-81.0013,-8.862,230.122,0.18323,2.8,21.5913
2023-12-21 21:30:00,0.902027,-80.6784,-8.976,227.712,0.182181,2.8,21.7701
2023-12-21 22:00:00,0.906349,-80.5483,-9.102,224.827,0.182226,2.8,22.0059
2023-12-21 22:30:00,0.900647,-80.1618,-9.318,219.863,0.183223,2.8,22.4562
2023-12-21 23:00:00,0.912202,-79.644,-9.367,219.46,0.182711,2.77,22.3553
2023-12-21 23:30:00,0.900168,-79.5861,-9.298,221.968,0.181981,2.7,21.9444
2023-12-22 00:00:00,0.907661,-79.3919,-9.334,220.98,0.182691,2.7,21.8273
2023-12-22 00:30:00,0.904557,-79.6878,-9.445,219.377,0.182578,2.7,21.7522
2023-12-22 01:00:00,0.89709,-79.3408,-9.586,214.141,0.183434,2.7,22.59
2023-12-22 01:30:00,0.896473,-79.3803,-9.666,213.819,0.182642,2.7,22.3534
2023-12-22 02:00:00,0.901714,-79.2237,-9.765,212.431,0.182037,2.7,22.3217
2023-12-22 02:30:00,0.890917,-78.9951,-9.758,212.558,0.182723,2.7,22.3732
2023-12-22 03:00:00,0.893238,-79.2814,-9.66,215.141,0.182174,2.7,21.8693
2023-12-22 03:30:00,0.897177,-79.1459,-9.648,216.237,0.182443,2.7,21.5572
2023-12-22 04:00:00,0.902334,-79.4915,-9.341,224.556,0.182731,2.7,20.5862
2023-12-22 04:30:00,0.901999,-79.6171,-9.205,227.242,0.182135,2.7,20.3029
2023-12-22 05:00:00,0.905128,-79.5834,-9.166,227.685,0.182565,2.7,20.4415
2023-12-22 05:30:00,0.899583,-79.5866,-9.106,230.923,0.182804,2.603,19.9489
2023-12-22 06:00:00,0.910585,-79.7599,-8.924,236.29,0.182961,2.6,19.0976
2023-12-22 06:30:00,0.903649,-79.6571,-8.901,236.869,0.182876,2.6,18.9401
2023-12-22 07:00:00,0.908351,-79.9292,-9.023,235.558,0.1824,2.6,18.6414
2023-12-22 07:30:00,0.977676,-79.6801,-9.121,233.883,0.182982,2.6,18.6419
2023-12-22 08:00:00,8.51931,-76.0851,-9.048,236.088,0.182354,2.6,18.3609
2023-12-22 08:30:00,25.4183,-63.6868,-9.122,233.651,0.182178,2.6,18.9158
2023-12-22 09:00:00,46.4288,-43.0507,-8.781,244.28,0.182916,2.6,18.1588
2023-12-22 09:30:00,179.796,120.44,-8.129,272.924,0.182546,2.6,16.5737
2023-12-22 10:00:00,238.616,165.161,-7.61,284.306,0.182889,2.6,16.3289
2023-12-22 10:30:00,312.368,232.772,-7.068,303.045,0.182201,2.6,15.8345
2023-12-22 11:00:00,335.576,257.053,-6.584,316.936,0.182428,2.6,15.291
2023-12-22 11:30:00,385.187,310.943,-5.837,339.488,0.182682,2.6,14.3887
2023-12-22 12:00:00,410.017,327.103,-5.075,352.939,0.182638,2.6,14.512
2023-12-22 12:30:00,434.565,328.984,-4.326,380.528,0.182515,2.6,13.7968
2023-12-22 13:00:00,418.532,314.687,-4.344,384.418,0.181966,2.6,13.8969
2023-12-22 13:30:00,343.404,239.942,-4.258,377.608,0.182077,2.57,14.1075
2023-12-22 14:00:00,302.075,186.485,-4.359,374.234,0.18225,2.5,14.1467
2023-12-22 14:30:00,253.657,146.772,-4.335,370.926,0.182089,2.5,14.3496
2023-12-22 15:00:00,248.276,135.184,-4.223,363.631,0.182013,2.5,15.1644
2023-12-22 15:30:00,179.356,62.6437,-4.02,364.883,0.182342,2.5,15.464
2023-12-22 16:00:00,110.929,-1.34851,-4.061,359.075,0.182248,2.5,15.9705
2023-12-22 16:30:00,43.7221,-51.8332,-4.444,347.093,0.182365,2.5,16.3353
2023-12-22 17:00:00,9.94889,-63.4332,-4.787,339.358,0.182543,2.5,15.9804
2023-12-22 17:30:00,0.974822,-69.4611,-5.212,324.12,0.181879,2.5,16.8678
2023-12-22 18:00:00,0.934109,-80.0659,-5.477,311.377,0.182716,2.5,18.0519
2023-12-22 18:30:00,0.915971,-82.2528,-5.631,304.044,0.182235,2.5,18.979
2023-12-22 19:00:00,0.933902,-73.9466,-5.562,306.665,0.182478,2.5,19.1993
2023-12-22 19:30:00,0.923522,-72.3167,-5.549,304.93,0.182415,2.5,19.6181
2023-12-22 20:00:00,0.918947,-79.9726,-5.67,299.279,0.182509,2.5,20.0575
2023-12-22 20:30:00,0.929772,-84.5752,-5.787,295.438,0.182356,2.5,20.2086
2023-12-22 21:00:00,0.922558,-86.0002,-5.954,291.054,0.182335,2.5,20.4823
2023-12-22 21:30:00,0.924779,-86.5163,-5.898,292.921,0.182371,2.5,20.3219
2023-12-22 22:00:00,0.923494,-85.8672,-5.786,295.592,0.182581,2.5,20.0711
2023-12-22 22:30:00,0.940091,-85.1216,-6.006,289.119,0.182417,2.5,20.7279
2023-12-22 23:00:00,0.92378,-85.225,-5.909,293.711,0.182401,2.5,20.3125
2023-12-22 23:30:00,0.933904,-82.9521,-5.859,290.781,0.182307,2.5,20.9885
2023-12-23 00:00:00,0.925812,-81.4857,-6.228,277.527,0.182358,2.5,22.7029
2023-12-23 00:30:00,0.924701,-83.2749,-6.328,273.273,0.182267,2.5,23.3252
2023-12-23 01:00:00,0.927403,-84.5198,-5.904,287.464,0.182551,2.5,21.8254
2023-12-23 01:30:00,0.9282,-84.6757,-5.921,287.326,0.182377,2.5,21.6929
2023-12-23 02:00:00,0.929791,-83.2136,-6.053,283.883,0.182374,2.5,21.8715
2023-12-23 02:30:00,0.934884,-82.1746,-6.11,282.334,0.18267,2.5,21.9127
2023-12-23 03:00:00,0.920084,-77.5087,-6.403,274.401,0.182171,2.533,22.5813
2023-12-23 03:30:00,0.915782,-75.8262,-6.524,273.731,0.18236,2.5,22.4566
2023-12-23 04:00:00,0.929559,-70.9382,-6.611,271.218,0.181855,2.5,22.6379
2023-12-23 04:30:00,0.927975,-77.6399,-6.781,265.785,0.182578,2.5,22.8381
2023-12-23 05:00:00,0.931466,-83.0243,-6.903,264.021,0.182378,2.5,22.6531
2023-12-23 05:30:00,0.923714,-81.8969,-6.994,260.556,0.182249,2.5,23.0721
2023-12-23 06:00:00,0.915289,-82.0955,-7.185,252.104,0.182553,2.5,24.4078
2023-12-23 06:30:00,0.922359,-83.0196,-7.254,248.132,0.182361,2.5,25.2738
2023-12-23 07:00:00,0.92354,-82.9952,-7.372,242.758,0.18262,2.5,26.197
2023-12-23 07:30:00,0.965121,-82.6238,-7.362,242.19,0.183124,2.5,26.5398
2023-12-23 08:00:00,8.0208,-77.6748,-7.396,239.466,0.182959,2.5,27.2286
2023-12-23 08:30:00,27.7569,-61.6346,-7.427,237.286,0.182914,2.5,27.9607
2023-12-23 09:00:00,46.7653,-45.95,-7.262,240.25,0.182742,2.5,28.3548
2023-12-23 09:30:00,161.306,101.287,-6.779,262.255,0.182088,2.5,27.1964
2023-12-23 10:00:00,234.27,163.895,-6.122,281.165,0.182543,2.5,25.9447
2023-12-23 10:30:00,292.974,218.252,-5.661,294.276,0.182209,2.5,25.3311
2023-12-23 11:00:00,333.084,262.134,-5.299,305.882,0.182203,2.5,24.9415
2023-12-23 11:30:00,365.319,298.852,-5.067,310.194,0.181579,2.5,24.9859
2023-12-23 12:00:00,394.516,321.58,-4.778,318.065,0.182491,2.5,24.6464
2023-12-23 12:30:00,423.551,328.16,-4.371,337.917,0.182101,2.5,23.6938
2023-12-23 13:00:00,408.796,311.908,-3.958,351.484,0.182306,2.5,23.1997
2023-12-23 13:30:00,386.096,281.576,-3.726,353.119,0.181952,2.5,23.2227
2023-12-23 14:00:00,370.653,244.777,-3.225,373.959,0.182263,2.5,22.3436
2023-12-23 14:30:00,324.649,197.789,-3.194,367.612,0.181909,2.5,22.7147
2023-12-23 15:00:00,266.757,140.523,-2.988,360.436,0.182348,2.5,23.0776
2023-12-23 15:30:00,194.366,76.323,-2.894,365.578,0.182548,2.5,22.4248
2023-12-23 16:00:00,122.826,11.9527,-2.935,357.295,0.18207,2.5,23.3218
2023-12-23 16:30:00,52.6189,-47.1763,-3.157,347.856,0.182553,2.5,24.2497
2023-12-23 17:00:00,10.3698,-79.7099,-3.676,321.395,0.182138,2.5,26.3508
2023-12-23 17:30:00,1.02857,-83.9506,-3.921,313.181,0.182411,2.5,26.6354
2023-12-23 18:00:00,0.930328,-83.2296,-4.153,305.54,0.182305,2.5,27.2262
2023-12-23 18:30:00,0.925684,-83.083,-4.307,302.427,0.182736,2.5,27.1269
2023-12-23 19:00:00,0.935802,-83.1143,-4.476,300.285,0.182495,2.5,26.9685
2023-12-23 19:30:00,0.922853,-83.4431,-4.509,300.411,0.1828,2.5,26.6167
2023-12-23 20:00:00,0.926654,-83.2815,-4.605,298.011,0.182911,2.5,26.5725
2023-12-23 20:30:00,0.925655,-83.3619,-4.63,298.113,0.182619,2.5,26.355
2023-12-23 21:00:00,0.925743,-82.997,-4.886,290.27,0.18209,2.5,27.0078
2023-12-23 21:30:00,0.915718,-82.8567,-5.091,283.903,0.182096,2.5,27.4519
2023-12-23 22:00:00,0.934575,-82.8031,-5.094,284.495,0.182264,2.5,27.4973
2023-12-23 22:30:00,0.939012,-82.5234,-5.089,283.038,0.182338,2.5,27.7486
2023-12-23 23:00:00,0.912824,-82.6437,-5.068,283.227,0.18259,2.5,27.8039
2023-12-23 23:30:00,0.916139,-82.491,-5.147,278.804,0.181881,2.5,28.3257
2023-12-24 00:00:00,0.93666,-82.2705,-5.302,274.778,0.182635,2.5,28.7573
2023-12-24 00:30:00,0.924218,-82.3351,-5.332,274.501,0.18253,2.5,28.4957
2023-12-24 01:00:00,0.928096,-82.3284,-5.42,274.037,0.182547,2.5,28.2061
2023-12-24 01:30:00,0.920442,-81.7727,-5.654,267.175,0.182457,2.5,28.7067
2023-12-24 02:00:00,0.923404,-81.9374,-5.643,270.213,0.18273,2.5,28.0766
2023-12-24 02:30:00,0.917552,-81.5785,-5.709,267.471,0.182353,2.5,28.1977
2023-12-24 03:00:00,0.937152,-81.8052,-5.714,269.441,0.18213,2.5,27.7097
