record_time,rg,rn,ta,vpd,rh,swc,ts
2024/6/9 2:00,1.40056,-56.3266,22.42,371.449,85.3375,0.158618,18.1
2024/6/9 2:30,1.40243,-57.3205,22.312,375.47,85.1201,0.159109,18.1
2024/6/9 3:00,1.40887,-58.7874,21.988,346.085,85.9401,0.159041,18.1
2024/6/9 3:30,1.40334,-58.4624,21.435,315.601,86.816,0.159071,18.1
2024/6/9 4:00,1.39446,-60.0431,21.279,346.717,85.4358,0.159272,18.1
2024/6/9 4:30,1.41124,-59.7787,21.548,510.818,78.7261,0.158615,18.1
2024/6/9 5:00,3.93205,-59.8985,21.299,582.682,75.3463,0.159018,18.1
2024/6/9 5:30,22.5167,-43.7586,21.336,674.48,72.1563,0.159252,18.1
2024/6/9 6:00,45.136,-31.9155,23.585,1307.6,52.3147,0.158823,18.1
2024/6/9 6:30,60.9352,-15.6617,21.479,913.748,62.6344,0.15874,18.1
2024/6/9 7:00,73.7759,-17.9403,26.142,2148.39,32.8104,0.159319,18.1
2024/6/9 7:30,315.718,252.96,27.135,2359.77,31.3613,0.159306,18.1
2024/6/9 8:00,426.768,353.621,28.158,2638.43,27.9161,0.159416,18.1
2024/6/9 8:30,534.305,448.697,28.808,2809.57,27.0042,0.15901,18.1
2024/6/9 9:00,582.152,479.232,30.344,3273.45,22.4689,0.159304,18.1
2024/6/9 9:30,651.664,534.05,30.739,3346.31,22.566,0.159155,18.1
2024/6/9 10:00,732.761,598.026,31.119,3281.92,26.4209,0.159055,18.1
2024/6/9 10:30,832.843,686.761,30.52,2528.28,41.3694,0.159124,18.1
2024/6/9 11:00,891.258,727.656,29.849,2213.07,46.4836,0.159197,18.1
2024/6/9 11:30,926.86,746.81,30.37,2507.59,41.7657,0.159292,18.1
2024/6/9 12:00,941.26,751.386,31.191,2827.19,37.2981,0.159059,18.1
2024/6/9 12:30,987.358,783.465,31.896,3220.31,31.6059,0.159343,18.1
2024/6/9 13:00,988.415,766.606,32.986,3545.76,27.9714,0.159191,18.1
2024/6/9 13:30,974.72,741.013,33.645,3762.23,25.8595,0.15929,18.1
2024/6/9 14:00,932.718,698.862,34.31,4073.23,22.6596,0.159401,18.1
2024/6/9 14:30,877.815,645.578,34.979,4349.47,20.0575,0.159062,18.1
2024/6/9 15:00,821.847,591.483,35.296,4489.94,18.8608,0.159382,18.1
2024/6/9 15:30,691.346,480.925,35.538,4618.02,18.0862,0.159296,18.1
2024/6/9 16:00,653.547,452.047,35.566,4718.83,17.1418,0.159009,18.163
2024/6/9 16:30,570.573,382.199,35.363,4525.76,20.6951,0.159317,18.2
2024/6/9 17:00,457.869,284.35,35.044,4403.58,21.2552,0.159335,18.2
2024/6/9 17:30,344.041,184.834,34.569,4180.72,23.1995,0.159158,18.2
2024/6/9 18:00,154.321,42.5871,33.925,3814.71,25.3723,0.159323,18.263
2024/6/9 18:30,75.3106,-7.88533,33.069,3469.44,27.5289,0.159478,18.3
2024/6/9 19:00,34.2806,-30.9891,31.528,3016.53,30.9868,0.159319,18.3
2024/6/9 19:30,8.49962,-51.8805,32.187,3278.49,26.8877,0.159463,18.33
2024/6/9 20:00,1.72679,-57.2613,31.904,3167.61,28.7337,0.159681,18.4
2024/6/9 20:30,1.47194,-57.1848,31.89,3191.47,28.0211,0.159676,18.4
2024/6/9 21:00,1.47849,-47.4436,30.979,2932.89,30.5488,0.159686,18.4
2024/6/9 21:30,1.46789,-52.3211,31.136,3119.81,27.036,0.15973,18.43
2024/6/9 22:00,1.46333,-52.2354,30.587,3147.84,23.992,0.159626,18.5
2024/6/9 22:30,1.45829,-50.9624,29.993,2998.02,25.546,0.15957,18.5
2024/6/9 23:00,1.53165,-52.6678,29.915,2963.81,25.4748,0.159513,18.5
2024/6/9 23:30,1.66009,-50.6074,28.695,2610.16,29.4968,0.159821,18.5
2024/6/10 0:00,1.65003,-51.4408,28.365,2554.66,29.9856,0.159706,18.5
2024/6/10 0:30,1.67172,-49.1298,28.513,2542.6,30.0008,0.159877,18.563
2024/6/10 1:00,1.66329,-46.8674,27.84,2364.13,31.9491,0.160047,18.6
2024/6/10 1:30,1.6458,-51.9729,25.702,1863.92,39.768,0.159664,18.6
2024/6/10 2:00,1.63532,-54.8633,24.694,1575.01,45.8012,0.160253,18.6
2024/6/10 2:30,1.63235,-60.192,23.691,1171.54,57.1101,0.160065,18.6
2024/6/10 3:00,1.63236,-68.1547,24.327,981.931,65.3609,0.159927,18.6
2024/6/10 3:30,1.6288,-62.2755,23.311,799.4,70.0163,0.159785,18.6
2024/6/10 4:00,1.62439,-56.7005,22.192,678.692,72.7454,0.160074,18.6
2024/6/10 4:30,1.63086,-53.3165,21.403,588.767,75.3197,0.160128,18.6
2024/6/10 5:00,3.24784,-50.6455,21.485,528.272,77.9275,0.159891,18.6
2024/6/10 5:30,17.4873,-38.369,21.368,461.06,80.7066,0.160051,18.6
2024/6/10 6:00,39.8052,-20.6538,20.926,389.254,83.1771,0.159944,18.6
2024/6/10 6:30,73.5722,8.88847,20.159,394.634,82.5081,0.160113,18.6
2024/6/10 7:00,111.349,44.9805,20.967,418.111,82.4414,0.159815,18.6
2024/6/10 7:30,244.301,204.423,22.577,733.701,72.6897,0.160097,18.6
2024/6/10 8:00,343.966,296.722,23.6,1141.85,60.3749,0.160358,18.6
2024/6/10 8:30,444.747,391.601,24.581,1288.1,58.6422,0.160193,18.6
2024/6/10 9:00,547.171,483.068,24.965,1305.66,59.3032,0.159977,18.6
2024/6/10 9:30,509.555,441.623,25.405,1273.68,60.9598,0.160137,18.6
2024/6/10 10:00,669.711,588.084,25.899,1280.89,62.2093,0.160371,18.57
2024/6/10 10:30,744.674,641.55,26.627,1374.69,61.0823,0.160138,18.5
2024/6/10 11:00,818.827,687.574,27.594,1572.68,57.6419,0.160214,18.5
2024/6/10 11:30,861.253,713.519,28.393,1783.63,53.8378,0.160034,18.5
2024/6/10 12:00,883.526,728.006,29.291,2111.29,47.9383,0.160561,18.5
2024/6/10 12:30,895.821,734.893,30.029,2372.04,44.1276,0.160053,18.5
2024/6/10 13:00,891.277,720.956,30.422,2482.14,42.0332,0.160191,18.5
2024/6/10 13:30,901.53,708.889,31.149,2727.52,38.4492,0.160206,18.5
2024/6/10 14:00,814.156,640.202,31.525,2731.96,39.9247,0.159937,18.5
2024/6/10 14:30,615.26,470.61,31.765,2801.06,38.8672,0.160316,18.5
2024/6/10 15:00,410.131,295.631,31.976,2778.22,40.0836,0.160448,18.5
2024/6/10 15:30,159.555,85.1076,31.975,2750.61,40.0376,0.160217,18.53
2024/6/10 16:00,20.122,-29.228,31.411,2538.93,42.0521,0.159978,18.6
2024/6/10 16:30,4.33788,-34.3415,29.776,2343.41,39.2565,0.160081,18.6
2024/6/10 17:00,8.80128,-34.2213,28.013,2161.67,37.3697,0.160252,18.6
2024/6/10 17:30,51.3608,-1.05946,29.98,2868.52,28.027,0.160159,18.6
2024/6/10 18:00,183.822,117.619,28.538,2574.3,33.8056,0.160068,18.6
2024/6/10 18:30,168.021,63.275,30.974,3174.03,27.4219,0.15988,18.663
2024/6/10 19:00,28.4713,-56.6257,28.909,2438.73,34.2899,0.160634,18.7
2024/6/10 19:30,11.7803,-50.4751,26.6,1917.3,41.7824,0.160262,18.7
2024/6/10 20:00,2.28727,-43.6716,27.302,2121.67,37.9543,0.160364,18.7
2024/6/10 20:30,1.60997,-46.0348,27.955,2254.99,36.9276,0.160233,18.7
2024/6/10 21:00,1.62229,-46.3768,29.022,2566.53,32.2434,0.160539,18.7
2024/6/10 21:30,1.6295,-36.549,27.847,2198.4,37.7489,0.160298,18.7
2024/6/10 22:00,1.61897,-40.3944,27.044,2088.48,38.3053,0.160141,18.7
2024/6/10 22:30,1.61403,-42.6041,26.751,2017.17,38.644,0.160243,18.7
2024/6/10 23:00,1.60714,-39.7414,26.539,2055.44,37.2678,0.160064,18.7
2024/6/10 23:30,1.60417,-41.037,26.388,2014.02,37.6887,0.160275,18.763
2024/6/11 0:00,1.59637,-46.6356,26.49,2044.09,37.3004,0.160417,18.8
2024/6/11 0:30,1.61193,-66.5936,27.945,2370.35,32.2466,0.160364,18.8
2024/6/11 1:00,1.60177,-60.1668,26.582,2032.16,36.7562,0.160256,18.8
2024/6/11 1:30,1.59796,-44.0172,24.444,1640.04,43.1489,0.160321,18.8
2024/6/11 2:00,1.61049,-49.7993,26.03,1921.55,38.6819,0.160356,18.8
2024/6/11 2:30,1.61143,-63.3639,25.852,1897.87,38.5787,0.160275,18.8
2024/6/11 3:00,1.60471,-60.9456,25.701,1864.28,38.8521,0.160356,18.767
2024/6/11 3:30,1.59869,-57.3844,23.975,1519.13,45.1474,0.160456,18.703
2024/6/11 4:00,1.5891,-55.6626,23.716,1463.61,46.1003,0.160309,18.7
2024/6/11 4:30,1.59449,-44.5206,22.868,1334.26,49.0188,0.160339,18.7
2024/6/11 5:00,3.43197,-45.4959,23.125,1367.83,48.3538,0.160387,18.7
2024/6/11 5:30,17.7407,-34.502,22.887,1325.4,49.1509,0.160554,18.7
2024/6/11 6:00,36.1356,-25.0728,22.666,1240.78,52.0019,0.160159,18.7
2024/6/11 6:30,54.6604,-15.4976,22.534,1175.37,54.1451,0.160183,18.7
2024/6/11 7:00,77.5819,8.73512,23.146,1350.13,49.5455,0.160466,18.7
2024/6/11 7:30,305.102,264.839,24.746,1634.52,45.8152,0.160469,18.7
2024/6/11 8:00,405.924,348.852,25.732,1818.13,45.1935,0.160523,18.7
2024/6/11 8:30,505.657,431.994,26.364,1906.34,44.6102,0.160367,18.7
2024/6/11 9:00,604.814,509.419,27.168,2258.83,38.2104,0.160439,18.7
2024/6/11 9:30,691.586,580.402,28.047,2486.7,35.9365,0.160257,18.603
2024/6/11 10:00,767.765,644.139,28.801,2539.18,36.7205,0.160376,18.6
2024/6/11 10:30,719.488,596.049,29.208,2577.52,36.1692,0.160588,18.6
2024/6/11 11:00,823.723,679.495,29.64,2584.03,37.3374,0.160358,18.6
2024/6/11 11:30,944.284,767.561,30.256,2668.71,37.7367,0.160612,18.6
2024/6/11 12:00,981.745,791.275,31.25,2978.67,34.7241,0.160526,18.6
2024/6/11 12:30,871.629,703.274,32.438,3281.2,32.6749,0.160309,18.6
2024/6/11 13:00,500.015,393.268,32.293,3222.82,32.6925,0.160655,18.6
2024/6/11 13:30,506.382,388.664,32.604,3259.13,32.8315,0.160341,18.6
2024/6/11 14:00,765.188,596.493,33.029,3333.31,32.2655,0.160361,18.6
2024/6/11 14:30,854.961,652.473,33.815,3622.63,29.5733,0.16078,18.6
2024/6/11 15:00,807.399,609.274,34.515,3760.88,30.0633,0.160249,18.6
2024/6/11 15:30,261.352,168.183,34.133,3467.91,33.4718,0.16008,18.6
2024/6/11 16:00,191.772,105.72,33.882,3345.64,34.712,0.160316,18.6
2024/6/11 16:30,258.467,168.603,34.197,3450.2,34.3869,0.160576,18.6
2024/6/11 17:00,228.707,126.924,34.389,3604.41,31.5668,0.160526,18.697
2024/6/11 17:30,110.043,36.0863,33.742,3364.73,32.8337,0.160558,18.7
2024/6/11 18:00,35.4525,-14.3804,33.169,3210.9,33.5215,0.16046,18.7
2024/6/11 18:30,7.10558,-34.434,32.622,2978.84,36.1278,0.160457,18.7
2024/6/11 19:00,1.72689,-33.5374,31.823,2635.96,37.4393,0.160483,18.7
2024/6/11 19:30,1.57336,-19.041,23.439,30.3041,98.7189,0.16023,18.797
2024/6/11 20:00,1.42692,-16.0544,24.09,1237.67,55.9184,0.160159,18.8
2024/6/11 20:30,1.31601,-26.6229,26.172,1776.17,44.5452,0.160261,18.8
2024/6/11 21:00,1.33658,-28.4283,25.322,1370.3,54.3303,0.160067,18.8
2024/6/11 21:30,1.34341,-38.4183,24.672,1454.55,50.723,0.160576,18.83
2024/6/11 22:00,1.33704,-58.5258,26.992,1966.13,41.3134,0.160588,18.9
2024/6/11 22:30,1.34688,-46.0301,26.32,1679.58,46.6711,0.160629,18.9
2024/6/11 23:00,1.3249,-49.556,23.538,1099.81,59.5992,0.160178,18.9
2024/6/11 23:30,1.32748,-61.6788,24.732,1530.44,48.1918,0.16063,18.9
2024/6/12 0:00,1.34922,-57.2706,26.636,1937.37,39.9295,0.160533,18.9
2024/6/12 0:30,1.34313,-57.7487,24.848,1566.45,46.4298,0.16053,18.9
2024/6/12 1:00,1.32928,-62.7768,24.268,1450.88,48.9228,0.160551,18.9
2024/6/12 1:30,1.34895,-62.1355,25.734,1833.39,40.3159,0.160117,18.9
2024/6/12 2:00,1.33229,-61.7342,26.004,1901.61,38.8643,0.160418,18.9
2024/6/12 2:30,1.3281,-56.8203,23.958,1431.24,48.2821,0.160679,18.9
2024/6/12 3:00,1.3283,-58.781,23.229,1364.77,48.6931,0.160416,18.9
2024/6/12 3:30,1.33632,-58.234,23.547,1462.57,45.9793,0.160617,18.9
2024/6/12 4:00,1.34225,-57.8031,23.35,1420.23,46.7793,0.160617,18.9
2024/6/12 4:30,1.31505,-56.9541,23.348,1420.54,46.8782,0.160368,18.9
2024/6/12 5:00,3.98413,-55.1233,23.489,1423.59,47.1955,0.160648,18.9
2024/6/12 5:30,19.4842,-43.8766,22.238,1132.39,55.126,0.160245,18.803
2024/6/12 6:00,37.2566,-27.9468,23.273,1314.1,50.6145,0.160367,18.8
2024/6/12 6:30,51.6549,-11.2389,22.05,1014.08,59.3135,0.160652,18.8
2024/6/12 7:00,73.909,9.56921,22.716,1251.91,52.3639,0.160408,18.8
2024/6/12 7:30,316.316,277.454,24.805,1633.35,46.1557,0.160428,18.8
2024/6/12 8:00,397.105,338.819,26.349,1821.99,46.0692,0.160416,18.8
2024/6/12 8:30,530.202,455.885,26.915,2161.22,40.6022,0.160784,18.8
2024/6/12 9:00,606.061,516.481,27.472,2227.27,40.6977,0.160254,18.737
2024/6/12 9:30,687.312,582.133,28.376,2394.9,39.0473,0.160231,18.7
2024/6/12 10:00,760.97,644.183,28.805,2415.59,39.5999,0.160386,18.7
2024/6/12 10:30,831.675,694.214,29.072,2209.01,44.9867,0.160431,18.7
2024/6/12 11:00,892.689,734.361,29.614,2345.66,43.3021,0.160513,18.7
2024/6/12 11:30,937.284,757.784,30.495,2624.28,39.5543,0.160411,18.7
2024/6/12 12:00,959.144,771.897,31.362,2913.72,36.2168,0.160475,18.7
2024/6/12 12:30,966.058,775.566,32.185,3175.98,33.5106,0.160419,18.7
2024/6/12 13:00,971.498,764.434,32.684,3196.12,34.2643,0.160562,18.7
2024/6/12 13:30,959.118,738.442,33.317,3296.78,33.7861,0.160141,18.7
2024/6/12 14:00,914.012,702.724,33.515,3320.96,34.3292,0.160388,18.7
2024/6/12 14:30,861.013,655.674,33.647,3296.1,34.6261,0.160463,18.7
2024/6/12 15:00,801.706,591.287,34.048,3493.11,32.9023,0.160272,18.7
2024/6/12 15:30,723.163,523.901,34.433,3707.12,30.6065,0.160416,18.7
2024/6/12 16:00,604.169,430.006,34.795,3869.69,29.7343,0.160301,18.7
2024/6/12 16:30,533.98,361.454,34.951,3946.73,30.6358,0.160346,18.763
2024/6/12 17:00,351.821,222.164,34.768,3737.04,32.6761,0.160379,18.8
2024/6/12 17:30,245.199,143.512,34.826,3713.68,32.8644,0.160436,18.8
2024/6/12 18:00,129.568,52.7905,34.406,3426.35,35.2317,0.160271,18.8
2024/6/12 18:30,75.0909,7.88046,33.688,3089.66,38.3285,0.160307,18.897
2024/6/12 19:00,36.8534,-26.155,33.437,3092.61,37.0589,0.160174,18.9
2024/6/12 19:30,10.5503,-48.267,33.287,3188.47,34.287,0.16034,18.9
2024/6/12 20:00,1.75216,-41.8368,32.952,3029.64,36.3739,0.16061,18.963
2024/6/12 20:30,1.42962,-36.5177,32.734,2854.94,39.51,0.160012,19
2024/6/12 21:00,1.44233,-35.9019,32.466,2740.52,40.2759,0.160325,19
2024/6/12 21:30,1.45152,-36.0664,32.462,2801.6,39.7342,0.160188,19
2024/6/12 22:00,1.50406,-30.5845,31.596,2380.86,46.2183,0.160466,19.097
2024/6/12 22:30,1.53923,-25.7292,29.332,2064.27,45.3412,0.160541,19.1
2024/6/12 23:00,1.27064,-7.70531,21.244,0,100,0.160281,19.1
2024/6/12 23:30,1.27884,-10.2831,21.081,0,100,0.160348,19.1
2024/6/13 0:00,1.28509,-10.6246,20.931,382.706,83.4047,0.160435,19.1
2024/6/13 0:30,1.27356,-12.349,20.384,228.238,89.9212,0.160285,19.197
2024/6/13 1:00,1.27972,-12.6478,21.234,393.658,83.5155,0.160256,19.2
2024/6/13 1:30,1.28355,-20.8079,21.793,453.868,81.2971,0.160449,19.2
2024/6/13 2:00,1.31004,-33.9159,24.049,1045.95,62.2718,0.160163,19.2
2024/6/13 2:30,1.31519,-39.1743,21.848,636.227,74.5664,0.160389,19.2
2024/6/13 3:00,1.28487,-41.0391,21.941,622.158,74.8769,0.160417,19.2
2024/6/13 3:30,1.28888,-39.372,20.545,398.156,82.5973,0.160292,19.2
2024/6/13 4:00,1.28807,-37.6601,21.532,610.309,74.9283,0.16055,19.2
2024/6/13 4:30,1.29385,-35.3576,21.936,597.83,76.0338,0.16003,19.2
2024/6/13 5:00,2.56597,-35.9488,21.568,564.138,76.9532,0.160607,19.2
2024/6/13 5:30,18.4083,-13.8965,22.637,747.432,71.338,0.16063,19.17
2024/6/13 6:00,45.1992,5.43529,22.452,694.709,73.2005,0.160411,19.1
2024/6/13 6:30,62.3335,10.5338,22.403,693.51,73.243,0.160528,19.1
2024/6/13 7:00,105.662,48.3378,22.364,637.746,75.5476,0.160146,19.1
2024/6/13 7:30,263.319,230.63,24.403,1111.27,62.7219,0.160405,19.1
2024/6/13 8:00,380.104,334.155,25.502,1228.68,62.2559,0.160409,19.1
2024/6/13 8:30,417.87,373.053,26.079,1457.88,57.8261,0.160416,19.1
2024/6/13 9:00,388.606,332.924,25.92,1282.05,61.6635,0.16039,19.1
2024/6/13 9:30,612.012,547.957,26.665,1542.37,55.9968,0.160597,19.1
2024/6/13 10:00,670.623,598.75,26.828,1601.24,54.6623,0.160303,19.1
2024/6/13 10:30,750.623,653.977,27.327,1626.29,55.5409,0.160706,19.003
2024/6/13 11:00,805.841,686.755,28.051,1890.3,50.638,0.160259,19
2024/6/13 11:30,810.923,676.072,28.587,1993.84,49.4029,0.160556,19
2024/6/13 12:00,773.496,635.219,29.16,2060.51,49.5385,0.160409,19
2024/6/13 12:30,553.897,470.053,29.19,1961.42,51.5538,0.160541,19
2024/6/13 13:00,693.107,582.819,29.295,1917.42,53.0063,0.160672,19
2024/6/13 13:30,586,474.76,29.458,1907.17,53.5003,0.160417,19
2024/6/13 14:00,658.187,522.869,29.984,2003.21,52.5015,0.16039,19
2024/6/13 14:30,756.639,598.307,30.659,2198.46,49.7368,0.160134,19
2024/6/13 15:00,642.772,488.478,30.796,2322.4,47.3664,0.16034,19
2024/6/13 15:30,621.29,473.154,31.307,2513.91,45.0759,0.160595,19.097
2024/6/13 16:00,551.819,414.852,31.668,2671.43,43.0983,0.160435,19.1
2024/6/13 16:30,506.625,365.512,31.619,2647.21,44.2617,0.160602,19.1
2024/6/13 17:00,386.66,266.196,31.591,2466.7,47.9367,0.16066,19.1
2024/6/13 17:30,269.661,177.037,31.454,2318.1,49.9838,0.160247,19.1
2024/6/13 18:00,196.552,127.326,31.465,2333.33,50.4562,0.160205,19.1
2024/6/13 18:30,151.332,107.819,31.342,2134.53,53.1381,0.160552,19.197
2024/6/13 19:00,76.7483,26.8719,31.208,1978.02,54.8623,0.16022,19.2
2024/6/13 19:30,33.3218,-13.0943,30.824,1929.72,54.536,0.160668,19.2
2024/6/13 20:00,7.87711,-16.2362,30.621,1860.94,55.6853,0.160386,19.2
2024/6/13 20:30,1.43075,-27.0835,29.736,1568.69,60.6668,0.160347,19.263
2024/6/13 21:00,1.41665,-34.0433,29.594,1661.85,58.0971,0.160943,19.3
2024/6/13 21:30,1.40724,-26.3122,28.893,1652.96,56.4007,0.160589,19.3
2024/6/13 22:00,1.40218,-31.303,28.117,1378.34,61.9151,0.160719,19.3
2024/6/13 22:30,1.39701,-41.6411,27.673,1485.16,57.7525,0.1605,19.33
2024/6/13 23:00,1.39353,-32.5268,27.977,1595.62,55.4606,0.160889,19.4
2024/6/13 23:30,1.38892,-32.9567,26.144,862.448,73.0416,0.160557,19.4
2024/6/14 0:00,1.38751,-26.4229,24.196,464.139,83.9249,0.160691,19.4
2024/6/14 0:30,1.39105,-30.4687,23.736,422.827,85.0235,0.160494,19.4
2024/6/14 1:00,1.37576,-21.5848,23.557,420.218,85.0018,0.160793,19.4
2024/6/14 1:30,1.37318,-21.8783,23.82,375.077,86.6169,0.16058,19.4
2024/6/14 2:00,1.38377,-38.881,24.511,607.366,79.3369,0.160619,19.43
2024/6/14 2:30,1.38983,-37.4224,25.002,808.907,72.7349,0.160389,19.5
2024/6/14 3:00,1.37621,-25.0299,24.274,698.562,76.0517,0.16046,19.5
2024/6/14 3:30,1.39103,-44.3448,25.115,841.731,72.2712,0.160849,19.5
2024/6/14 4:00,1.37469,-54.331,24.65,732.609,74.8009,0.16053,19.5
2024/6/14 4:30,1.37886,-45.0472,23.159,427.065,83.9826,0.160883,19.5
2024/6/14 5:00,2.69438,-33.7377,22.616,394.99,84.8652,0.160607,19.5
2024/6/14 5:30,15.3976,-27.7027,22.34,303.678,88.1058,0.160402,19.5
2024/6/14 6:00,25.9192,-8.34135,22.751,374.566,85.9376,0.160347,19.5
2024/6/14 6:30,35.8008,1.87823,23.49,436.399,84.2791,0.160842,19.5
2024/6/14 7:00,138.274,93.888,23.399,455.921,83.8265,0.16034,19.5
2024/6/14 7:30,166.737,117.518,23.795,609.211,79.2196,0.160584,19.5
2024/6/14 8:00,320.396,268.768,24.46,760.626,75.5029,0.160754,19.5
2024/6/14 8:30,443.326,383.411,25.295,1089.17,66.9469,0.160546,19.5
2024/6/14 9:00,392.618,313.599,25.268,927.935,70.9581,0.160309,19.47
2024/6/14 9:30,654.148,574.47,25.747,1090.31,67.4347,0.160714,19.4
2024/6/14 10:00,741.794,645.348,26.092,1217.9,64.4552,0.160491,19.4
2024/6/14 10:30,814.178,696.11,27.085,1472.2,59.129,0.160801,19.4
2024/6/14 11:00,889.655,733.225,27.954,1731.58,54.1644,0.160735,19.4
2024/6/14 11:30,920.333,765.984,28.434,1879.69,51.5215,0.16032,19.4
2024/6/14 12:00,976.728,810.614,29.346,2311.41,44.0931,0.16055,19.4
2024/6/14 12:30,897.212,740.89,30.379,2750.92,37.3301,0.160097,19.4
2024/6/14 13:00,921.829,759.701,31.331,3126.32,31.5012,0.160468,19.4
2024/6/14 13:30,885.87,694.293,32.534,3666.91,23.964,0.160791,19.4
2024/6/14 14:00,633.114,491.531,32.925,3991.97,19.165,0.160426,19.4
2024/6/14 14:30,456.192,324.478,33.103,4076.86,17.1901,0.160594,19.4
2024/6/14 15:00,585.984,451.312,33.125,3883.03,21.4992,0.160625,19.497
2024/6/14 15:30,580.792,420.286,33.406,4173.42,17.7099,0.160536,19.5
2024/6/14 16:00,254.91,147.081,32.93,3709.41,23.5726,0.160328,19.5
2024/6/14 16:30,276.623,170.982,32.067,3246.49,30.6629,0.160557,19.5
2024/6/14 17:00,211.692,123.101,31.884,3087.98,33.3575,0.160496,19.5
2024/6/14 17:30,158.856,72.9748,31.473,2826.87,37.3399,0.160887,19.5
2024/6/14 18:00,183.403,80.1013,31.379,2835.64,37.3392,0.160569,19.53
2024/6/14 18:30,159.341,59.8205,31.142,2746.94,38.707,0.16108,19.6
2024/6/14 19:00,47.3637,-48.9495,31.262,3200.6,25.8426,0.160873,19.6
2024/6/14 19:30,21.6907,-75.5215,30.403,3216.27,19.8413,0.160518,19.6
2024/6/14 20:00,5.36802,-86.7477,29.932,3181.99,18.6256,0.160852,19.6
2024/6/14 20:30,1.42413,-87.1318,29.844,3149.84,18.384,0.160369,19.6
2024/6/14 21:00,1.41995,-87.3618,29.622,3095.79,18.732,0.160752,19.6
2024/6/14 21:30,1.4235,-84.0461,28.755,2867.89,20.7299,0.160522,19.663
2024/6/14 22:00,1.40751,-80.4359,27.694,2655.05,22.5884,0.160678,19.7
2024/6/14 22:30,1.39549,-79.9814,27.503,2619.68,22.8494,0.160437,19.7
2024/6/14 23:00,1.39444,-78.6175,27.337,2556.37,23.5061,0.160654,19.7
2024/6/14 23:30,1.3982,-77.1716,26.867,2478.21,24.0382,0.160547,19.7
2024/6/15 0:00,1.39272,-80.8906,26.851,2471.13,24.0689,0.160714,19.7
2024/6/15 0:30,1.3876,-79.66,26.242,2337.6,25.4707,0.160575,19.7
2024/6/15 1:00,1.39142,-78.2215,25.893,2287.48,25.6264,0.161292,19.7
2024/6/15 1:30,1.3918,-80.6165,25.989,2323.66,25.2321,0.160605,19.7
2024/6/15 2:00,1.37606,-83.506,26.565,2460.8,23.3478,0.160745,19.7
2024/6/15 2:30,1.39553,-83.2869,26.123,2349.61,24.7067,0.160712,19.7
2024/6/15 3:00,1.39318,-82.1993,25.51,2237.2,25.859,0.160565,19.637
2024/6/15 3:30,1.3902,-83.9319,25.293,2220.52,25.7861,0.160747,19.6
2024/6/15 4:00,1.38689,-84.5032,25.085,2113,27.7811,0.160724,19.6
2024/6/15 4:30,1.36828,-75.1298,22.297,1559.29,37.5738,0.160198,19.6
2024/6/15 5:00,3.98696,-72.9503,21.596,1506.31,36.885,0.160455,19.6
2024/6/15 5:30,18.4975,-59.2022,21.463,1481.14,37.2012,0.160429,19.6
2024/6/15 6:00,33.5115,-46.4099,21.055,1377.56,40.5706,0.160393,19.6
2024/6/15 6:30,43.771,-43.5301,22.318,1630.84,35.2231,0.16049,19.57
2024/6/15 7:00,57.9911,-32.3471,23.401,1841.76,31.9772,0.160401,19.5
2024/6/15 7:30,334.314,276.611,25.49,2222.14,28.9462,0.160399,19.5
2024/6/15 8:00,431.243,358.697,26.527,2505.55,25.6355,0.160479,19.5
2024/6/15 8:30,519.974,441.786,27.141,2660.55,25.1167,0.160686,19.5
2024/6/15 9:00,613.576,521.882,27.599,2765.11,24.2103,0.160545,19.5
2024/6/15 9:30,701.671,592.901,28.041,2858.08,23.2171,0.160597,19.403
2024/6/15 10:00,783.588,662.156,28.294,2927.38,22.7819,0.16107,19.4
2024/6/15 10:30,846.623,702.149,29.069,3102.11,21.5232,0.160354,19.4
2024/6/15 11:00,918.38,742.854,29.311,3185.04,20.9821,0.160501,19.4
2024/6/15 11:30,965.288,766.911,29.618,3280.49,20.282,0.16065,19.4
2024/6/15 12:00,1015.01,829.197,30.483,3577.08,17.6456,0.160519,19.37
2024/6/15 12:30,1002.45,811.688,30.771,3666.38,17.4458,0.160506,19.3
2024/6/15 13:00,975.862,764.51,31.041,3640.34,17.41,0.160384,19.3
2024/6/15 13:30,944.391,738.667,31.034,3618.34,18.0947,0.160385,19.3
2024/6/15 14:00,844.773,649.003,30.951,3609.23,17.6798,0.16053,19.3
2024/6/15 14:30,881.586,678.731,31.422,3735.03,17.1706,0.160387,19.3
2024/6/15 15:00,613.036,433.87,31.559,3714.08,16.6621,0.160356,19.3
2024/6/15 15:30,776.375,563.664,32.309,3991.56,15.4529,0.16033,19.3
2024/6/15 16:00,645.372,449.817,32.537,4115.07,14.7951,0.160112,19.3
2024/6/15 16:30,537.453,346.535,32.377,4117.6,14.5863,0.160084,19.3
2024/6/15 17:00,485.436,298.877,32.427,4112.18,15.4478,0.160537,19.3
2024/6/15 17:30,385.542,208.13,31.633,3795.63,18.7107,0.160575,19.33
2024/6/15 18:00,257.025,99.0714,31.365,3702.76,19.3597,0.160277,19.4
2024/6/15 18:30,176.343,46.421,31.195,3556.17,20.7378,0.160427,19.4
2024/6/15 19:00,41.6168,-56.5845,29.44,2854.21,25.6707,0.160154,19.4
2024/6/15 19:30,20.186,-70.1507,28.115,2546.17,28.3107,0.16042,19.4
