TIMESTAMP,NEE_VUT_REF,SW_IN_F,NETRAD,TA_F_MDS,VPD_F_MDS,RH,SWC_F_MDS_1,TS_F_MDS_1
31/10/2023 21:30:00,3.553136115,1.294,-52.3209,16.614,384.949,78.2034,0.19054,15.7
31/10/2023 22:00:00,3.553136115,1.28995,-49.0179,16.882,396.653,77.97,0.190856,15.7
31/10/2023 22:30:00,3.553136115,1.29494,-55.8021,16.742,384.408,78.4529,0.190802,15.7
31/10/2023 23:00:00,3.53968196,1.30832,-57.4153,16.462,363.402,79.2134,0.190866,15.7
31/10/2023 23:30:00,3.255300452,1.30377,-56.63,15.901,308.335,81.7052,0.190817,15.7
1/11/2023 00:00:00,2.254739172,1.30138,-55.3665,15.289,260.593,83.9446,0.190192,15.7
1/11/2023 00:30:00,2.056244214,1.30109,-53.9648,14.866,231.586,85.3526,0.190846,15.7
1/11/2023 01:00:00,1.070070462,1.30205,-34.7107,13.977,168.723,88.8234,0.190951,15.7
1/11/2023 01:30:00,0.903127979,1.28793,-49.1414,13.812,160.434,89.2136,0.190584,15.7
1/11/2023 02:00:00,1.070070462,1.2958,-55.9719,14.006,185.321,87.6216,0.190781,15.7
1/11/2023 02:30:00,0.980775,1.29983,-56.547,14.127,198.796,86.8207,0.190727,15.7
1/11/2023 03:00:00,0.980775,1.30546,-56.3681,14.126,197.333,86.9138,0.190497,15.7
1/11/2023 03:30:00,1.070070462,1.30092,-57.2528,13.933,178.192,87.9609,0.191247,15.7
1/11/2023 04:00:00,0.903127979,1.29571,-57.8581,13.478,161.244,88.8513,0.191286,15.7
1/11/2023 04:30:00,0.903127979,1.30598,-58.0383,13.346,153.773,89.2389,0.19098,15.7
1/11/2023 05:00:00,0.424367882,1.28639,-58.2412,13.002,124.816,91.0104,0.190339,15.64
1/11/2023 05:30:00,0.36753159,1.30096,-59.7306,12.961,158.451,88.6518,0.190411,15.6
1/11/2023 06:00:00,0.654701887,1.29075,-60.2674,13.088,173.243,87.7038,0.191123,15.6
1/11/2023 06:30:00,0.424367882,1.30099,-60.1947,13.004,167.332,88.0308,0.190493,15.6
1/11/2023 07:00:00,0.36753159,4.48786,-58.446,12.945,155.375,88.7974,0.190381,15.6
1/11/2023 07:30:00,1.46532,24.5233,-41.4618,13.12,185.961,86.8907,0.190435,15.6
1/11/2023 08:00:00,2.96667,58.4853,-12.2576,13.53,195.562,86.5917,0.190402,15.6
1/11/2023 08:30:00,-0.00329998,113.272,45.7702,14.135,217.442,85.8956,0.190302,15.6
1/11/2023 09:00:00,-13.3669,198.758,135.902,15.318,335.157,80.3851,0.190297,15.6
1/11/2023 09:30:00,-14.0672,292.95,222.312,16.781,465.904,75.2531,0.190235,15.6
1/11/2023 10:00:00,-5.739004667,383.333,295.193,17.962,640.536,68.6825,0.190532,15.573
1/11/2023 10:30:00,-4.82844,440.785,348.434,18.927,811.706,63.0105,0.189999,15.5
1/11/2023 11:00:00,-5.81704,467.054,370.711,20.357,1017.91,57.9344,0.190364,15.5
1/11/2023 11:30:00,-2.71634,458.357,366.176,19.709,761.769,66.5755,0.19017,15.5
1/11/2023 12:00:00,-3.44637,539.181,441.697,20.525,905.058,62.2702,0.190596,15.5
1/11/2023 12:30:00,-2.52964,547.479,429.711,20.619,928.674,61.4081,0.189831,15.5
1/11/2023 13:00:00,-4.22873,506.562,389.677,20.72,963.108,60.1371,0.190126,15.5
1/11/2023 13:30:00,-6.76425,453.42,332.904,20.842,960.064,59.779,0.190047,15.5
1/11/2023 14:00:00,-5.62052,389.931,275.005,21.034,971.565,59.3795,0.189653,15.5
1/11/2023 14:30:00,-8.64113,328.155,220.76,21.46,1076.63,56.0802,0.189641,15.5
1/11/2023 15:00:00,-6.53415,259.683,158.36,21.732,1142.02,54.1254,0.189525,15.5
1/11/2023 15:30:00,-12.8411,189.014,91.7833,21.895,1160.68,53.9887,0.18935,15.5
1/11/2023 16:00:00,-4.01527,115.031,27.7064,21.583,1081.87,56.1217,0.189686,15.5
1/11/2023 16:30:00,-1.07698,58.7637,-21.0477,21.213,998.726,57.8653,0.189559,15.5
1/11/2023 17:00:00,-0.307199,21.9856,-53.8061,20.512,878.079,60.9291,0.189632,15.56
1/11/2023 17:30:00,4.468230818,3.90543,-67.4416,19.876,767.839,64.467,0.190011,15.6
1/11/2023 18:00:00,4.736022545,1.31525,-68.3567,19.609,695.902,67.1399,0.190095,15.6
1/11/2023 18:30:00,3.88949,1.31706,-69.7679,19.04,601.172,70.7073,0.189512,15.6
1/11/2023 19:00:00,7.60841,1.31268,-68.5915,18.353,495.231,74.8081,0.189811,15.6
1/11/2023 19:30:00,11.2471,1.31611,-68.7462,17.98,469.231,75.5999,0.189725,15.627
1/11/2023 20:00:00,10.3421,1.30339,-66.3627,16.67,295.77,83.2331,0.190214,15.7
1/11/2023 20:30:00,6.16967,1.29053,-51.4288,15.624,208.374,87.5369,0.189978,15.7
1/11/2023 21:00:00,1.61793,1.30685,-5.94121,15.476,185.141,89.0862,0.190116,15.7
1/11/2023 21:30:00,2.230694143,1.29668,-4.61441,15.451,157.335,90.7297,0.190253,15.7
1/11/2023 22:00:00,2.899114533,1.2876,-5.82823,15.481,168.638,90.1249,0.189867,15.7
1/11/2023 22:30:00,3.41213,1.30926,-7.50405,15.596,207.306,88.0965,0.190173,15.7
1/11/2023 23:00:00,3.216729286,1.32139,-11.1446,15.846,251.595,85.6359,0.190317,15.7
1/11/2023 23:30:00,3.090049107,1.30756,-10.1474,15.798,211.077,87.8153,0.190568,15.7
2/11/2023 00:00:00,2.952509862,1.3155,-13.1031,15.72,216.545,87.4954,0.190604,15.727
2/11/2023 00:30:00,5.72205,1.28782,-9.76431,15.553,203.929,88.0296,0.190227,15.8
2/11/2023 01:00:00,2.230694143,1.30084,-13.1416,15.258,214.545,87.1784,0.190083,15.8
2/11/2023 01:30:00,2.056244214,1.30646,-8.00884,14.79,246.123,84.91,0.190437,15.8
2/11/2023 02:00:00,1.796860966,1.29546,-9.60195,14.753,258.332,84.0703,0.190318,15.8
2/11/2023 02:30:00,-2.7003,1.29676,-10.9026,14.866,268.339,83.4914,0.190068,15.8
2/11/2023 03:00:00,2.07948,1.30643,-11.6331,14.742,255.463,84.1159,0.189894,15.8
2/11/2023 03:30:00,-0.876253,1.28757,-10.5688,14.571,247.978,84.5451,0.19057,15.8
2/11/2023 04:00:00,1.448813621,1.28952,-7.22173,14.245,241.336,84.7131,0.189675,15.8
2/11/2023 04:30:00,1.070070462,1.29263,-6.13174,13.892,233.498,84.9684,0.190194,15.8
2/11/2023 05:00:00,0.903127979,1.30082,-5.86242,13.569,225.002,85.279,0.190669,15.8
2/11/2023 05:30:00,0.903127979,1.29789,-5.77944,13.403,220.359,85.3855,0.190187,15.8
2/11/2023 06:00:00,0.844015515,1.2947,-5.77462,13.216,222.69,85.2107,0.190079,15.8
2/11/2023 06:30:00,0.985597736,1.2944,-5.95652,13.21,231.776,84.6893,0.189422,15.8
2/11/2023 07:00:00,0.844015515,1.83241,-5.33865,13.226,231.147,84.8022,0.190295,15.8
2/11/2023 07:30:00,-0.898589,14.3176,-10.5675,13.239,202.777,86.4442,0.190186,15.8
2/11/2023 08:00:00,0.553187,49.228,-11.6144,13.095,160.556,88.7752,0.189711,15.8
2/11/2023 08:30:00,-3.55766,91.7986,32.2239,13.177,176.937,87.8964,0.189928,15.8
2/11/2023 09:00:00,-6.79114,133.7,90.5928,13.56,215.406,85.8569,0.190016,15.8
2/11/2023 09:30:00,-10.7014,221.872,168.866,14.334,312.486,80.9195,0.190139,15.8
2/11/2023 10:00:00,-10.4575,277.719,214.534,14.976,366,78.3851,0.189793,15.8
2/11/2023 10:30:00,-6.20665,343.839,277.864,15.41,431.031,75.3699,0.189676,15.707
2/11/2023 11:00:00,-4.91702,390.31,326.464,15.699,465.5,73.9936,0.189772,15.7
2/11/2023 11:30:00,-8.27939,423.468,356.308,16.557,536.794,71.2856,0.189613,15.7
2/11/2023 12:00:00,-4.41654,407.475,343.847,16.951,611.345,68.4766,0.189912,15.7
2/11/2023 12:30:00,-14.9967,448.791,362.759,17.767,719.198,64.843,0.18986,15.7
2/11/2023 13:00:00,-10.0359,449.05,349.751,18.493,796.656,62.4538,0.189952,15.7
2/11/2023 13:30:00,-5.74753,432.956,318.932,18.973,834.796,61.1911,0.190122,15.7
2/11/2023 14:00:00,-2.3908,426.827,319.494,19.427,895.196,59.2316,0.189179,15.7
2/11/2023 14:30:00,-3.35597,210.364,134.507,20.057,1010.6,55.2528,0.189176,15.7
2/11/2023 15:00:00,-2.929659778,250.767,164.845,20.951,1168.97,51.2403,0.189002,15.7
2/11/2023 15:30:00,-3.75715175,144.723,57.6413,21.265,1328.44,45.3878,0.189244,15.7
2/11/2023 16:00:00,-2.261112305,129.071,31.3584,23.934,2460.89,13.0103,0.189175,15.7
2/11/2023 16:30:00,-0.0196546,68.583,-27.7758,23.533,2427.94,10.6338,0.189433,15.793
2/11/2023 17:00:00,3.24773,24.7199,-68.8515,22.711,2308.17,10.2272,0.188832,15.8
2/11/2023 17:30:00,5.73292,3.96339,-87.0209,22.285,2269.15,9.23922,0.190062,15.8
2/11/2023 18:00:00,5.68239,1.60586,-85.0065,21.923,2215.51,8.85953,0.189599,15.8
2/11/2023 18:30:00,3.75015,1.65393,-77.8217,21.413,2138.58,9.73536,0.18967,15.8
2/11/2023 19:00:00,5.0467,1.69107,-76.0156,21.03,2055.15,11.1762,0.189017,15.8
2/11/2023 19:30:00,2.9171,1.68707,-76.6483,20.531,1928.4,13.865,0.189781,15.8
2/11/2023 20:00:00,1.82134,1.74247,-79.8714,19.692,1743.03,17.7133,0.189934,15.8
2/11/2023 20:30:00,2.593573571,1.7764,-84.6607,18.717,1554.86,21.9342,0.18938,15.893
2/11/2023 21:00:00,3.43216,1.69747,-88.053,18.063,1428.39,25.569,0.188921,15.9
2/11/2023 21:30:00,3.0262,1.65194,-87.5087,17.462,1311.17,28.4801,0.188934,15.9
2/11/2023 22:00:00,3.41219,1.65723,-89.2903,16.912,1234.74,30.5242,0.189901,15.9
2/11/2023 22:30:00,2.91363,1.66093,-89.3538,16.34,1153.09,32.6017,0.188903,15.9
2/11/2023 23:00:00,2.52663,1.67373,-89.7422,15.562,1080.13,33.7238,0.189606,15.9
2/11/2023 23:30:00,2.78513,1.66148,-90.0425,15.115,1048.11,33.837,0.189605,15.9
3/11/2023 00:00:00,2.58456,1.63696,-92.0919,14.942,1046.42,33.4057,0.190225,15.9
3/11/2023 00:30:00,1.73039,1.60763,-91.3516,14.69,1018.16,33.8537,0.189524,15.9
3/11/2023 01:00:00,-2.70199,1.62253,-83.9718,13.97,933.388,36.0877,0.189826,15.9
3/11/2023 01:30:00,4.15933,1.56413,-82.9542,13.94,975.09,34.4669,0.189761,15.9
3/11/2023 02:00:00,2.61488,1.18694,-80.7034,13.92,982.512,33.9632,0.189852,15.9
3/11/2023 02:30:00,0.674471,1.04929,-77.8066,13.694,969.694,33.7451,0.189342,15.807
3/11/2023 03:00:00,1.30414,1.04544,-74.5638,13.323,931.675,34.7089,0.189286,15.8
3/11/2023 03:30:00,0.896015,1.04586,-68.2565,12.679,864.475,36.4802,0.189295,15.8
3/11/2023 04:00:00,1.285970583,1.0547,-65.1846,11.868,790.442,38.8269,0.189003,15.8
3/11/2023 04:30:00,2.83253,1.05185,-64.4161,12.204,824.988,37.8305,0.189326,15.8
3/11/2023 05:00:00,3.47922,1.04909,-63.1443,12.274,826.929,38.2367,0.189583,15.8
3/11/2023 05:30:00,1.49695,1.05676,-62.6647,11.993,779.886,40.6898,0.189098,15.8
3/11/2023 06:00:00,2.19704,1.05694,-61.0692,11.413,729.092,42.2324,0.189351,15.773
3/11/2023 06:30:00,2.79526,1.04959,-60.3054,11.298,740.297,41.0209,0.189152,15.7
3/11/2023 07:00:00,2.47365,2.30418,-59.7274,11.336,760.409,39.664,0.189293,15.7
3/11/2023 07:30:00,1.88053,17.9981,-43.9804,11.557,787.373,38.7517,0.189385,15.7
3/11/2023 08:00:00,0.171265,37.3927,-20.5047,11.961,817.27,38.1312,0.189546,15.7
3/11/2023 08:30:00,-3.38382,72.152,15.9096,12.32,846.28,37.7704,0.189238,15.7
3/11/2023 09:00:00,-2.44978,109.352,53.3576,11.851,765.258,42.3057,0.189418,15.64
3/11/2023 09:30:00,-2.17966,176.407,120.13,11.785,772.634,42.8323,0.188774,15.6
3/11/2023 10:00:00,-3.61563,193.023,135.219,12.217,812.634,42.1164,0.189037,15.6
3/11/2023 10:30:00,-11.9412,333.441,265.836,12.908,907.398,39.2325,0.188708,15.6
3/11/2023 11:00:00,-4.52595,365.709,298.944,13.142,946.179,37.2937,0.188976,15.6
3/11/2023 11:30:00,-8.02401,418.512,339.405,13.533,967.571,36.5855,0.188825,15.573
3/11/2023 12:00:00,-8.41867,385.283,310.188,14.118,1050.32,34.2556,0.188594,15.5
3/11/2023 12:30:00,-5.00179,364.768,272.048,14.399,1073.12,32.9664,0.188439,15.5
3/11/2023 13:00:00,-2.30248,346.852,245.309,14.617,1099.87,32.282,0.188724,15.5
3/11/2023 13:30:00,-7.86783,426.418,298.406,15.4,1149.36,31.3769,0.189064,15.5
3/11/2023 14:00:00,-5.21018,446.272,299.678,15.802,1172.81,30.9238,0.188257,15.5
3/11/2023 14:30:00,-4.38298,394.795,257.421,16.005,1203.8,30.1643,0.188135,15.5
3/11/2023 15:00:00,-2.91997,344.171,206.073,15.925,1164.27,32.0211,0.188554,15.5
3/11/2023 15:30:00,-4.62773,272.922,131.107,15.789,1074.65,37.0877,0.188227,15.5
3/11/2023 16:00:00,-2.70873,187.101,54.9011,15.531,966.843,43.3233,0.188296,15.5
3/11/2023 16:30:00,-3.46983,97.2952,-13.1562,15.247,871.667,46.9455,0.1887,15.5
3/11/2023 17:00:00,-1.07282,30.7988,-57.7104,14.783,790.409,49.7,0.188586,15.5
3/11/2023 17:30:00,0.899924,3.78428,-77.5761,14.414,743.989,51.2771,0.188941,15.5
3/11/2023 18:00:00,1.359724676,1.08149,-73.8141,14.277,695.602,53.9585,0.188817,15.5
3/11/2023 18:30:00,3.91456,1.0621,-52.202,13.588,560.885,61.7285,0.188461,15.5
3/11/2023 19:00:00,0.820854,1.0742,-53.7132,13.508,549.801,62.3223,0.188456,15.5
3/11/2023 19:30:00,1.35065,1.07899,-54.0269,13.062,539.199,61.9133,0.188366,15.5
3/11/2023 20:00:00,-0.44634,1.06553,-40.4668,12.642,538.815,61.1412,0.188289,15.5
3/11/2023 20:30:00,-1.35487,1.07325,-23.1223,12.509,538.374,61.1691,0.188558,15.5
3/11/2023 21:00:00,-5.46587,1.07737,-19.2056,12.281,521.091,62.0917,0.188913,15.5
3/11/2023 21:30:00,0.746657,1.0725,-16.7824,12.127,499.33,63.3978,0.188647,15.5
3/11/2023 22:00:00,-1.81694,1.08779,-15.5765,11.915,477.925,64.4698,0.188845,15.5
3/11/2023 22:30:00,1.320914588,1.06569,-15.2282,11.63,468.41,64.5395,0.188232,15.5
3/11/2023 23:00:00,1.06953,1.06975,-16.6614,11.594,457.573,65.3297,0.188323,15.5
3/11/2023 23:30:00,0.0961984,1.07033,-19.2185,11.584,442.847,66.4477,0.188543,15.403
4/11/2023 00:00:00,1.320914588,1.07047,-17.4639,11.611,437.198,66.8542,0.188446,15.4
4/11/2023 00:30:00,1.1895,1.07018,-15.8619,11.509,432.321,67.1631,0.18849,15.4
4/11/2023 01:00:00,1.176385044,1.07125,-14.6118,11.208,417.895,67.3899,0.188328,15.4
4/11/2023 01:30:00,1.028838056,1.06669,-13.7702,10.973,402.131,68.231,0.188306,15.4
4/11/2023 02:00:00,0.978099225,1.06887,-13.943,10.842,397.882,68.526,0.188413,15.4
4/11/2023 02:30:00,1.1360007,1.07276,-14.2024,10.735,391.453,68.7433,0.188295,15.4
4/11/2023 03:00:00,1.19982067,1.07578,-13.774,10.588,387.517,68.7735,0.188556,15.4
4/11/2023 03:30:00,0.450576,1.06068,-16.8397,10.433,382.5,68.6545,0.188109,15.4
4/11/2023 04:00:00,1.231809416,1.06985,-12.5758,10.294,390.991,67.9259,0.188213,15.4
4/11/2023 04:30:00,1.265061362,1.08389,-11.8795,10.198,411.32,66.7051,0.188074,15.4
4/11/2023 05:00:00,1.369004644,1.073,-11.9293,10.021,412.898,65.5137,0.187953,15.373
4/11/2023 05:30:00,1.466454634,1.0782,-12.2936,9.928,419.768,64.4602,0.188304,15.3
4/11/2023 06:00:00,1.44257888,1.0803,-12.1884,9.864,424.466,63.8712,0.188283,15.3
4/11/2023 06:30:00,1.595026428,1.06745,-12.1005,9.773,428.652,63.4465,0.188024,15.3
4/11/2023 07:00:00,1.76822088,1.3422,-12.0078,9.762,426.787,63.5171,0.188101,15.3
4/11/2023 07:30:00,1.76822088,5.02558,-7.46192,9.743,442.777,62.5276,0.188138,15.3
4/11/2023 08:00:00,0.048639,15.6879,1.81388,9.869,453.279,62.2518,0.188362,15.3
4/11/2023 08:30:00,-0.322984,35.2267,19.9412,10.008,461.847,61.8047,0.188623,15.3
4/11/2023 09:00:00,-0.740682,49.9717,33.8464,10.09,475.913,61.0619,0.188033,15.3
4/11/2023 09:30:00,-1.90738,77.3931,60.8161,10.262,484.66,60.5231,0.18827,15.3
4/11/2023 10:00:00,-1.27518,145.9,128.597,10.501,513.573,59.2775,0.188298,15.207
4/11/2023 10:30:00,-1.35076,151.969,134.517,10.731,524.329,59.0071,0.187798,15.2
4/11/2023 11:00:00,-3.14106,163.766,144.908,11.104,544.925,58.6076,0.188223,15.2
4/11/2023 11:30:00,-9.24462,281.902,255.362,12.061,648.22,55.0959,0.18807,15.2
4/11/2023 12:00:00,-7.72107,417.772,381.107,12.996,721.531,53.4371,0.187926,15.2
4/11/2023 12:30:00,-6.29921,392.998,317.75,13.08,691.44,55.1002,0.187574,15.2
4/11/2023 13:00:00,-4.09577,315.568,236.431,13.249,662.345,56.3894,0.187362,15.2
4/11/2023 13:30:00,-7.09178,275.069,210.254,13.412,666.631,56.2321,0.187765,15.2
4/11/2023 14:00:00,-5.10475,191.64,137.818,13.457,651.193,56.8229,0.187691,15.2
4/11/2023 14:30:00,-3.44385,155.854,100.752,13.792,674.061,56.3236,0.18776,15.2
4/11/2023 15:00:00,-5.27855,116.143,64.1485,13.976,670.598,56.8129,0.187813,15.2
4/11/2023 15:30:00,-4.15341,84.9859,34.5232,13.907,652.054,57.5916,0.187935,15.2
4/11/2023 16:00:00,-0.493129,50.28,3.33913,13.684,620.813,58.8825,0.188205,15.2
4/11/2023 16:30:00,-0.619045,19.6175,-22.1793,13.341,545.752,62.73,0.187322,15.2
4/11/2023 17:00:00,1.07228946,9.98052,-27.5432,13.049,534.188,62.739,0.187903,15.2
4/11/2023 17:30:00,1.259772009,1.45527,-27.6583,13.324,567.391,61.2005,0.188199,15.2
4/11/2023 18:00:00,1.259715418,1.08136,-24.125,13.481,573.001,61.1886,0.188189,15.2
4/11/2023 18:30:00,1.68081,1.09258,-22.4463,13.531,580.577,60.8602,0.188216,15.2
4/11/2023 19:00:00,2.7947,1.08886,-18.6783,13.607,579.603,61.2153,0.187776,15.2
4/11/2023 19:30:00,2.24657,1.07758,-37.5439,13.456,537.87,63.198,0.187666,15.2
4/11/2023 20:00:00,1.006119806,1.08179,-35.5217,12.762,470.88,66.6645,0.187373,15.2
4/11/2023 20:30:00,1.014634669,1.09998,-33.9188,12.814,481.359,65.8996,0.187891,15.2
4/11/2023 21:00:00,1.04798764,1.08255,-37.0331,12.983,489.627,65.3529,0.187811,15.2
4/11/2023 21:30:00,1.185821178,1.09595,-35.0511,12.284,425.066,68.8234,0.187538,15.2
4/11/2023 22:00:00,1.220186335,1.08944,-38.3858,12.045,414.639,69.1253,0.187371,15.2
4/11/2023 22:30:00,1.1765072,1.08338,-31.0694,11.984,404.877,69.5816,0.187641,15.2
4/11/2023 23:00:00,1.145572634,1.08169,-26.8747,11.77,389.959,70.4213,0.187817,15.2
4/11/2023 23:30:00,1.145572634,1.08042,-25.6883,11.597,382.122,70.8124,0.187955,15.2
5/11/2023 00:00:00,1.159934547,1.07891,-24.7654,11.751,403.873,69.4054,0.187859,15.2
5/11/2023 00:30:00,1.168007436,1.08747,-22.2569,11.918,422.767,68.3289,0.187638,15.173
5/11/2023 01:00:00,1.168007436,1.07401,-20.7943,11.917,417.544,68.6669,0.187433,15.1
5/11/2023 01:30:00,1.176385044,1.08549,-19.0092,11.861,421.383,68.5291,0.187584,15.1
5/11/2023 02:00:00,0.553678235,1.08293,-12.1122,12.475,118.306,91.2087,0.187737,15.1
5/11/2023 02:30:00,1.683208977,1.07803,-8.8234,10.847,478.2252417,53.26977117,0.18792,15.1
5/11/2023 03:00:00,1.677290013,1.07624,-10.5115,10.581,478.6739068,53.12325102,0.187804,15.1
5/11/2023 03:30:00,1.670150095,1.07708,-12.2708,10.516,479.0002903,52.98224932,0.18754,15.1
5/11/2023 04:00:00,1.661634636,1.08963,-19.254,10.411,479.284766,52.84262141,0.187854,15.1
5/11/2023 04:30:00,1.661634636,1.07908,-17.2472,10.305,479.6160646,52.69985078,0.187476,15.1
5/11/2023 05:00:00,0.800480486,1.08458,-15.3646,10.333,0,100,0.187709,15.1
5/11/2023 05:30:00,0.800480486,1.09631,-17.0444,10.303,0,100,0.187353,15.1
5/11/2023 06:00:00,0.800480486,1.08293,-15.4443,10.308,0,100,0.187547,15.1
5/11/2023 06:30:00,0.800480486,1.07359,-12.3999,10.286,0,100,0.187911,15.1
5/11/2023 07:00:00,0.800480486,1.06233,-10.0288,10.173,0,100,0.18774,15.073
5/11/2023 07:30:00,0.800480486,2.50799,-6.83674,10.145,0,100,0.187941,15
5/11/2023 08:00:00,1.591037633,4.24064,-0.712617,10.138,484.2694352,51.63879933,0.18747,15
5/11/2023 08:30:00,0.660047425,15.4291,7.32272,10.163,0,100,0.187633,15
5/11/2023 09:00:00,1.82267645,31.1465,18.2654,10.196,14.9198,98.7443,0.187678,15
5/11/2023 09:30:00,4.56586,20.2398,14.288,10.161,0,100,0.187459,15
5/11/2023 10:00:00,1.498349545,54.5505,41.3731,9.839,0,100,0.187695,15
5/11/2023 10:30:00,1.498349545,60.161,42.0391,9.833,1.1985,99.894,0.187684,15
5/11/2023 11:00:00,3.85871,47.3484,30.2494,9.802,55.8383,95.0801,0.187515,15
5/11/2023 11:30:00,0.794327758,49.7659,32.1495,9.808,75.4535,93.3598,0.187679,15
5/11/2023 12:00:00,0.950967143,89.4853,67.7505,9.808,85.6438,92.496,0.187546,15
5/11/2023 12:30:00,-1.171224667,108.946,83.1592,10.145,165.154,86.1126,0.187239,14.94
5/11/2023 13:00:00,-0.82287,102.139,75.91,10.204,188.693,84.3421,0.187598,14.9
5/11/2023 13:30:00,7.94015,51.3475,35.5292,10.319,131.118,88.9739,0.187551,14.9
5/11/2023 14:00:00,5.53356,39.266,27.6563,10.274,25.3219,97.8323,0.187628,14.9
5/11/2023 14:30:00,-2.61409,77.3541,63.7992,10.092,46.6831,96.0002,0.18748,14.9
5/11/2023 15:00:00,0.942932,71.4332,52.363,10.078,128.177,89.3722,0.188112,14.9
5/11/2023 15:30:00,0.619639811,40.3086,22.962,10.237,89.5739,92.6295,0.188304,14.9
5/11/2023 16:00:00,0.669670711,16.406,4.05963,10.141,38.0266,96.8423,0.188081,14.9
5/11/2023 16:30:00,1.24009096,2.9727,-6.01784,9.39,114.58,89.6797,0.187735,14.9
5/11/2023 17:00:00,1.633381152,5.03462,-5.66404,8.063,168.86,82.9662,0.187792,14.9
5/11/2023 17:30:00,1.597309857,2.38487,-18.4731,7.567,280.012,71.5537,0.18789,14.9
5/11/2023 18:00:00,1.605277371,1.01399,-22.3061,7.27,273.724,71.792,0.188017,14.803
5/11/2023 18:30:00,6.79086,1.00481,-25.3214,7.271,347.092,64.3873,0.187523,14.8
5/11/2023 19:00:00,0.750182,0.988313,-28.1713,7.414,480.298,51.0158,0.187463,14.8
5/11/2023 19:30:00,0.767679,1.02352,-29.3874,7.429,527.257,46.3518,0.1874,14.8
5/11/2023 20:00:00,1.49124,1.00156,-28.1027,7.433,556.529,43.4226,0.187888,14.8
5/11/2023 20:30:00,1.42863,0.969052,-38.4034,7.192,541.314,43.8865,0.187424,14.8
5/11/2023 21:00:00,1.56109,0.99057,-49.6693,6.983,541.87,42.6952,0.187951,14.8
5/11/2023 21:30:00,2.642,1.03275,-31.0767,6.748,578.804,37.999,0.187788,14.8
5/11/2023 22:00:00,4.13074,0.979695,-31.1409,6.486,595.377,35.5457,0.187763,14.74
5/11/2023 22:30:00,3.96786,1.09691,-31.1918,6.509,631.92,31.2893,0.187794,14.7
5/11/2023 23:00:00,0.892054,1.38541,-30.5492,6.362,638.542,29.5291,0.187353,14.7
5/11/2023 23:30:00,0.968264,1.31517,-33.3868,6.067,633.569,28.6306,0.187657,14.7
6/11/2023 00:00:00,0.0361824,1.30609,-39.9219,5.73,620.829,28.4449,0.18704,14.673
6/11/2023 00:30:00,1.5201,1.31394,-56.5037,5.513,610.096,28.0169,0.187033,14.6
6/11/2023 01:00:00,1.27949,1.26615,-81.0569,5.12,588.18,28.0522,0.187479,14.6
6/11/2023 01:30:00,1.13365,1.08334,-89.9276,4.822,585.127,26.8623,0.188273,14.6
6/11/2023 02:00:00,0.70135,0.980976,-91.2285,4.623,581.276,26.3918,0.187644,14.507
6/11/2023 02:30:00,0.434555,1.00016,-92.4387,4.367,572.214,26.2352,0.187228,14.5
6/11/2023 03:00:00,-1.57085,1.03878,-93.2261,4.117,562.911,26.3276,0.187451,14.5
6/11/2023 03:30:00,0.111014,1.00814,-93.0337,3.968,553.504,26.6987,0.187207,14.407
6/11/2023 04:00:00,0.799283,0.955979,-92.3773,3.721,537.374,27.7177,0.187071,14.4
6/11/2023 04:30:00,1.06914,0.965753,-91.9982,3.474,520.995,28.5155,0.187199,14.4
6/11/2023 05:00:00,1.49551,0.956083,-91.0967,3.166,500.962,29.5285,0.187503,14.307
6/11/2023 05:30:00,2.23733,0.973925,-91.0695,2.922,488.693,30.2159,0.187356,14.3
6/11/2023 06:00:00,0.20231,0.962614,-90.8262,2.505,466.543,31.2057,0.187347,14.273
6/11/2023 06:30:00,1.30762,0.953816,-91.5091,2.146,462.015,30.2904,0.187731,14.2
6/11/2023 07:00:00,0.414957,2.83742,-91.2976,1.717,446.195,30.5827,0.187678,14.2
6/11/2023 07:30:00,0.924266,18.9538,-79.7819,1.382,437.048,30.3697,0.187264,14.14
6/11/2023 08:00:00,-0.826686,37.7218,-63.9491,1.113,420.867,31.9433,0.187481,14.1
6/11/2023 08:30:00,-1.02872,90.8142,3.47509,1.038,423.236,32.0706,0.187192,14.073
6/11/2023 09:00:00,-5.66313,234.499,172.883,1.53,458.029,30.6171,0.1871,14
6/11/2023 09:30:00,-2.35771,208.137,128.723,1.599,456.937,30.7912,0.186888,14
6/11/2023 10:00:00,-7.32824,372.624,304.797,2.189,494.213,29.4553,0.186838,13.94
6/11/2023 10:30:00,-8.73578,403.81,329.652,2.737,513.085,29.5035,0.186729,13.9
6/11/2023 11:00:00,-8.76799,488.259,413.38,3.481,551.755,28.5144,0.186716,13.9
6/11/2023 11:30:00,-9.86872,528.392,448.018,4.087,584.489,27.1766,0.186819,13.807
6/11/2023 12:00:00,-17.9432,534.359,443.807,4.784,619.39,26.7871,0.187001,13.8
6/11/2023 12:30:00,-11.6668,605.868,509.018,5.284,662.571,25.4465,0.18718,13.74
6/11/2023 13:00:00,-9.12791,345.43,258.27,5.114,624.558,26.8394,0.18712,13.7
6/11/2023 13:30:00,-8.55261,276.794,186.98,4.978,599.357,28.1122,0.186658,13.7
6/11/2023 14:00:00,-6.04943,306.378,200.966,5.335,609.158,28.5015,0.187444,13.607
